#gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	ENTREZID
ARHGAP26	4.51705724940864e-18	-0.312550516819215	0.333	0.471	1.53697389968378e-13	23092
COMT	3.11104966101073e-26	-0.312622708998735	0.112	0.223	1.05856575765551e-21	1312
TTLL4	5.66438231274386e-77	-0.312651830861163	0.04	0.16	1.92736272573423e-72	9654
DSTYK	1.7564249592808e-68	-0.312657793486477	0.082	0.243	5.97641156644884e-64	25778
RUVBL2	3.36530604338605e-68	-0.312855931653116	0.042	0.158	1.14507903432254e-63	10856
LIG1	7.25339938475857e-59	-0.312928104763176	0.058	0.184	2.46804167465795e-54	3978
DAD1	4.62328910580757e-60	-0.313052866506914	0.043	0.153	1.57312035114208e-55	1603
TAOK3	1.24196092139478e-11	-0.313131744797586	0.486	0.573	4.22589623113788e-07	51347
CNOT6	6.77024716554095e-40	-0.313307604795485	0.12	0.265	2.30364430054696e-35	57472
C19orf53	3.12792235767224e-129	-0.313367285963352	0.014	0.113	1.06430686142156e-124	28974
UPF1	5.34006904855298e-57	-0.313633702537714	0.084	0.233	1.81701189446064e-52	5976
UBB	2.68891318570268e-23	-0.313687232860702	0.129	0.243	9.14929600567192e-19	7314
TLE5	2.30339396113516e-55	-0.313704161789124	0.087	0.234	7.83752829215848e-51	166
FAM8A1	1.32217731490693e-44	-0.314002764799382	0.072	0.192	4.49884053170232e-40	51439
NDUFV1	5.15073744051904e-23	-0.31406309356603	0.132	0.246	1.75258992151101e-18	4723
MSTO1	4.4019295544666e-135	-0.314380770051231	0.02	0.138	1.4978005502028e-130	55154
MAP2K7	3.38602832747526e-58	-0.314715303888687	0.081	0.228	1.15212999870673e-53	5609
AHNAK	1.59363463151822e-12	-0.314739523135688	0.22	0.323	5.4225011972039e-08	79026
DOT1L	3.41473438418094e-44	-0.314793695924008	0.132	0.293	1.16189752156141e-39	84444
CCT7	2.59791004847503e-70	-0.314840381030937	0.024	0.113	8.83964873094114e-66	10574
EIF2AK2	1.09589656109761e-43	-0.315002174042662	0.135	0.297	3.72889763879074e-39	5610
TRIR	1.57248091315179e-49	-0.315198255222733	0.097	0.245	5.3505235550903e-45	79002
SKP2	1.5226552336508e-46	-0.315210769598543	0.092	0.23	5.1809866980202e-42	6502
MRPS26	4.06009287176974e-75	-0.315218984316021	0.033	0.141	1.38148720054837e-70	64949
RBL1	7.7507022257205e-61	-0.315421055616151	0.066	0.202	2.63725393932366e-56	5933
COX7C	3.56028237940634e-27	-0.315634389545285	0.045	0.117	1.2114216824168e-22	1350
SALL4	1.00094263567757e-89	-0.315873656574864	0.03	0.144	3.4058074121565e-85	57167
TMED9	1.19734269624022e-86	-0.315954725472864	0.027	0.136	4.07407825822697e-82	54732
METAP2	2.01081896140113e-34	-0.316004551192866	0.18	0.344	6.8420125980635e-30	10988
PI4KB	2.92086063786441e-54	-0.316132143163028	0.125	0.299	9.93852040639744e-50	5298
METTL2B	6.6138966361789e-49	-0.316216361023638	0.084	0.218	2.25044446942623e-44	55798
DPP7	2.42303341413611e-24	-0.316498136141606	0.065	0.148	8.24461349493953e-20	29952
ZNF682	6.99599199599735e-69	-0.316520741920781	0.076	0.232	2.38045623655806e-64	91120
TP53	4.71532759989903e-82	-0.316686477080907	0.037	0.159	1.60443736914164e-77	7157
LBR	6.1655986948749e-23	-0.316760177114232	0.166	0.291	2.09790661191813e-18	3930
FAM3B	5.03015053039675e-219	-0.316914386659104	0.006	0.1	1.7115590194728e-214	54097
YIPF4	1.93522265672042e-36	-0.316953642929675	0.186	0.355	6.58478861175692e-32	84272
AIDA	6.71631674028803e-59	-0.317200973971788	0.043	0.152	2.28529393405041e-54	64853
ADGRD1	1.18641965187022e-46	-0.317263230230878	0.075	0.202	4.03691150745361e-42	283383
ACAP3	3.3449388168781e-67	-0.317297545576697	0.074	0.227	1.13814888183094e-62	116983
SFSWAP	9.29732756089337e-21	-0.317360866659188	0.245	0.389	3.16350867586958e-16	6433
DBI	1.3266614909158e-53	-0.317380616332039	0.051	0.162	4.5140983889901e-49	1622
ERLEC1	2.03343986414076e-29	-0.317387191849446	0.053	0.135	6.91898248172535e-25	27248
PLEKHJ1	3.20417478542005e-95	-0.317454048626688	0.023	0.127	1.09025251248703e-90	55111
MBOAT7	2.32640167672666e-82	-0.317758726660979	0.048	0.186	7.91581434523013e-78	79143
GPS2	1.70224615312273e-86	-0.317866014865207	0.037	0.161	5.79206276061539e-82	2874
METTL16	2.29725312890337e-56	-0.317922724766043	0.106	0.271	7.8166334964066e-52	79066
UBE2Q1	3.9552268737529e-58	-0.318328836244697	0.03	0.121	1.34580549606316e-53	55585
ZNF44	1.37579773408799e-30	-0.318522532588878	0.283	0.466	4.68128937000781e-26	51710
ATRX	3.96837050769328e-18	-0.318545853475936	0.475	0.617	1.35027774894771e-13	546
PRCC	2.53299101513254e-57	-0.318816599738156	0.082	0.229	8.61875522808998e-53	5546
TRMU	1.24909890761273e-41	-0.31900132994963	0.091	0.219	4.25018394304306e-37	55687
EPS15L1	4.80673808480714e-29	-0.31919197583073	0.209	0.366	1.63554070073648e-24	58513
LINC00906	7.82389341905541e-244	-0.319330900344978	0.007	0.114	2.66215797476779e-239	148145
CRTC1	7.65491229844192e-44	-0.319497475453884	0.15	0.319	2.60466045866785e-39	23373
ZNF610	2.17548050995251e-255	-0.319556302652143	0.005	0.105	7.40228998316441e-251	162963
ZFP14	5.74677374798592e-66	-0.319759337888697	0.084	0.242	1.95539723548969e-61	57677
ATP9A	3.42484517295405e-39	-0.319786757132546	0.199	0.38	1.16533781854934e-34	10079
KNOP1	2.83028614227106e-15	-0.319988148705378	0.07	0.136	9.63033162769151e-11	400506
VPS13B	1.04356385325744e-15	-0.32013816018338	0.558	0.657	3.55083036709376e-11	157680
CDK5RAP1	6.0236664343861e-51	-0.320187467019953	0.084	0.221	2.04961274096422e-46	51654
TBC1D17	1.09880822317268e-51	-0.320345162498322	0.082	0.22	3.73880486016737e-47	79735
MAP3K11	1.47967611646642e-73	-0.320510655689961	0.059	0.202	5.03474595388865e-69	4296
MED13	1.32223998218345e-16	-0.320776063044595	0.536	0.645	4.49905376337741e-12	9969
CPNE3	6.15354058743438e-42	-0.320856527509504	0.081	0.204	2.09380372028042e-37	8895
RTF1	4.09344433608265e-31	-0.320881987676335	0.145	0.283	1.39283536979548e-26	23168
PLOD2	1.64210669204873e-42	-0.320954049607753	0.262	0.469	5.587432230365e-38	5352
ITGAV	1.1367726924653e-29	-0.320958354711575	0.105	0.221	3.86798276338244e-25	3685
NOL10	1.14506416245438e-31	-0.321066929846631	0.237	0.411	3.89619531916727e-27	79954
VEGFA	5.77998367898499e-23	-0.32107899842033	0.274	0.434	1.96669724661143e-18	7422
ZNF727	2.97409641636031e-238	-0.321234388761584	0.013	0.149	1.01196604663076e-233	442319
CMTM8	2.43922409754907e-15	-0.321344554489709	0.425	0.559	8.29970391432048e-11	152189
SRSF3	2.84811157479222e-47	-0.321441669542245	0.122	0.283	9.690984444388e-43	6428
MAN2A1	1.01277377451205e-15	-0.321800453240143	0.484	0.61	3.44606404515469e-11	4124
MGAT1	2.88680156940583e-34	-0.322239364732382	0.074	0.179	9.82263102006026e-30	4245
TIAL1	7.07140675083923e-30	-0.322268178398261	0.169	0.315	2.40611686104056e-25	7073
PHF20L1	4.74272970896769e-30	-0.322285469586169	0.232	0.397	1.61376121077334e-25	51105
GRB7	8.16790892595547e-121	-0.322594039636944	0.041	0.197	2.77921269114561e-116	2886
PIAS4	2.43657558768344e-85	-0.322841824048946	0.042	0.172	8.29069209465167e-81	51588
FKBP1A	8.18540744086264e-66	-0.323083463832038	0.055	0.185	2.78516673582792e-61	2280
EGFL8	5.72479839179896e-134	-0.323263681982725	0.021	0.141	1.94791990079351e-129	80864
HIC2	2.04236979533379e-97	-0.323411931532381	0.029	0.147	6.94936746560277e-93	23119
ZNF850	1.30021568786038e-96	-0.323621478158901	0.015	0.104	4.42411389951374e-92	342892
GPATCH2	9.75226719791467e-35	-0.323947579980453	0.216	0.391	3.31830643676244e-30	55105
SURF4	2.60761214496641e-35	-0.323967460292616	0.089	0.206	8.87266108446272e-31	6836
SNRPE	1.78103900427003e-116	-0.324028542924432	0.021	0.133	6.0601633159292e-112	6635
WIPI2	6.85828837866048e-40	-0.324257412939861	0.104	0.239	2.33360120372301e-35	26100
CDHR3	2.06034355485654e-23	-0.324377240923279	0.344	0.509	7.01052497975487e-19	222256
PIP4K2B	8.40180905368319e-95	-0.324698442423684	0.054	0.211	2.85879954860624e-90	8396
BAX	4.03920744128328e-93	-0.324857865713716	0.025	0.132	1.37438072397105e-88	581
SMARCB1	2.32042984076524e-68	-0.324978452021979	0.073	0.224	7.89549457618781e-64	6598
AJUBA	2.88495417455829e-61	-0.324984236528095	0.026	0.114	9.81634507435204e-57	84962
CXXC5	1.48410023525081e-45	-0.325030193131646	0.103	0.248	5.04979946046441e-41	51523
COG6	1.58010957566321e-40	-0.325289725974959	0.128	0.277	5.37648084215165e-36	57511
CASC3	3.79637799348959e-27	-0.325417034880366	0.121	0.24	1.29175557606477e-22	22794
NEDD8	9.15049323441706e-48	-0.325626939960377	0.053	0.16	3.11354682794275e-43	4738
BLOC1S5	1.47240289223038e-90	-0.325778719689399	0.058	0.216	5.00999808110308e-86	63915
DENND5B	2.64960672408255e-17	-0.325792992583098	0.562	0.647	9.01555183936329e-13	160518
RBM8A	4.11448183125754e-96	-0.326107345269531	0.027	0.141	1.39999358790369e-91	9939
GPATCH2L	1.30824769896775e-36	-0.326333754555465	0.152	0.307	4.45144362050767e-32	55668
FAM20B	9.15592902184635e-46	-0.326402341968707	0.116	0.269	3.11539640897344e-41	9917
AGFG1	1.01396994980032e-13	-0.326816215907499	0.268	0.389	3.45013415119058e-09	3267
RAI1	4.27385983205313e-54	-0.326874441735597	0.085	0.229	1.4542235464544e-49	10743
TASOR	7.61281674865459e-40	-0.327122410609067	0.141	0.297	2.59033702689721e-35	23272
MRPL55	9.08348514341585e-75	-0.32720531413151	0.052	0.187	3.09074665489868e-70	128308
ALKBH5	6.32437716353032e-57	-0.327497152478802	0.056	0.176	2.15193257366283e-52	54890
CALM3	7.26880836254076e-68	-0.327578868826942	0.024	0.113	2.47328473343812e-63	808
SLC25A39	2.05379666317193e-79	-0.32767844132146	0.035	0.151	6.98824852610882e-75	51629
AFAP1	1.01923308958589e-113	-0.327733168063533	0.019	0.126	3.46804251062495e-109	60312
GUK1	2.20551330837433e-40	-0.327783421657798	0.069	0.18	7.50447958307449e-36	2987
SLC35F5	4.41295486828134e-27	-0.327813120241735	0.158	0.291	1.50155202348141e-22	80255
SENP5	8.16408318683775e-33	-0.327825466619825	0.215	0.382	2.77791094515341e-28	205564
OGT	2.60238121821518e-25	-0.327829558197253	0.209	0.359	8.85486233309899e-21	8473
GAK	7.35813758170126e-22	-0.327869568568333	0.222	0.364	2.50367989354967e-17	2580
HYOU1	1.88901409218832e-79	-0.327928398170842	0.024	0.121	6.42755935007997e-75	10525
NCKAP1	8.35660900677915e-26	-0.327933468838855	0.243	0.401	2.84341978064667e-21	10787
RRP36	1.43273524711952e-84	-0.328086953137894	0.044	0.177	4.87502495184887e-80	88745
GOSR2	3.33398776799134e-40	-0.32857577608792	0.12	0.265	1.13442267793673e-35	9570
FOXP4	1.14053211344359e-51	-0.328578406074297	0.09	0.234	3.88077456920315e-47	116113
PGBD1	7.05523389800083e-101	-0.328597607142576	0.03	0.152	2.40061388613376e-96	84547
ZNF585B	1.74527058993995e-86	-0.328777618350218	0.058	0.212	5.93845770932969e-82	92285
DIP2A	4.31605381495542e-45	-0.329191669873731	0.13	0.29	1.46858047107673e-40	23181
NAA25	2.21200196157213e-34	-0.329352362063192	0.209	0.38	7.52655787444532e-30	80018
LIME1	1.05791913034255e-37	-0.329368824601993	0.13	0.274	3.59967563290358e-33	54923
SLC25A6	2.85169535264881e-52	-0.329432899461286	0.033	0.122	9.70317860692284e-48	293
ZNF26	6.69931833125501e-46	-0.330198890947492	0.1	0.243	2.27951005539283e-41	7574
CDK10	2.02901914512275e-33	-0.33026876147341	0.14	0.282	6.90394054319465e-29	8558
CTDSP1	7.34407568365056e-45	-0.330304400904557	0.068	0.185	2.49889519211894e-40	58190
RAC1	2.24758771465607e-24	-0.330750610591719	0.162	0.29	7.64764195788876e-20	5879
GNL3L	1.2696158439495e-51	-0.330834671847222	0.082	0.22	4.31999487062257e-47	54552
PTPRG	1.07971587372114e-11	-0.330925122393066	0.676	0.732	3.67384123192354e-07	5793
ATIC	1.59785882150448e-40	-0.330939076759107	0.071	0.184	5.43687442605116e-36	471
POLR1C	3.83457445069138e-76	-0.33134340337834	0.036	0.151	1.30475230259225e-71	9533
MAPK1	3.31283142869012e-33	-0.331540085913784	0.213	0.384	1.1272240219261e-28	5594
ACAD10	6.07233479960447e-44	-0.33182685373073	0.165	0.342	2.06617263891342e-39	80724
NECTIN3	9.50153316927744e-23	-0.332284259687914	0.227	0.366	3.23299167617834e-18	25945
DDX42	2.09272212813988e-37	-0.332476704150591	0.17	0.336	7.12069631320876e-33	11325
ZFR	2.13994108056437e-21	-0.332489947183262	0.363	0.531	7.28136352072833e-17	51663
MAP2K6	7.32081730984589e-52	-0.332681072169417	0.1	0.252	2.49098129784816e-47	5608
SDCCAG8	2.12823918731444e-19	-0.332909321291058	0.361	0.506	7.24154665875611e-15	10806
PDCD11	1.67122174967169e-36	-0.332990825339901	0.09	0.209	5.68649912543289e-32	22984
COASY	4.89659519155949e-55	-0.33321760651036	0.05	0.162	1.66611547988003e-50	80347
DAZAP1	3.66842424779819e-24	-0.333308017410085	0.138	0.258	1.24821803455581e-19	26528
CDC37	6.60647838515249e-36	-0.333454381803123	0.099	0.222	2.24792033533199e-31	11140
PSME2	1.58661992312262e-14	-0.333511834130736	0.093	0.167	5.39863295041702e-10	5721
SGTA	2.10449548538813e-83	-0.333527921238815	0.051	0.193	7.16075633858165e-79	6449
HEXA	1.80490391349101e-36	-0.333528663237552	0.124	0.265	6.14136605604451e-32	3073
DLGAP4	1.22858856713225e-27	-0.334098150573746	0.155	0.292	4.18039545852418e-23	22839
KIF2A	2.45164335145237e-41	-0.334446873038939	0.07	0.184	8.34196166765184e-37	3796
SSB	3.6191310586068e-66	-0.33453304165283	0.046	0.166	1.23144553400155e-61	6741
SH3GL1	1.30841389094865e-54	-0.334926540850316	0.146	0.333	4.45200910534186e-50	6455
CACFD1	2.49788817813022e-51	-0.334968361440908	0.033	0.122	8.49931431490589e-47	11094
CLK2	3.15343753619752e-61	-0.335348519892594	0.068	0.205	1.07298865606657e-56	1196
DDB1	5.7455901134563e-32	-0.335664688742837	0.111	0.234	1.95499449200464e-27	1642
ZNF135	0	-0.33591347341134	0.006	0.128	0	7694
BLOC1S1	1.59398123924824e-75	-0.33605356009092	0.028	0.13	5.42368056466605e-71	2647
YWHAE	8.39615990609911e-40	-0.33626318045245	0.18	0.357	2.85687736964928e-35	7531
GNG7	4.38528015236292e-71	-0.33666687290891	0.1	0.281	1.49213542464301e-66	2788
FLAD1	2.99805596347693e-57	-0.336884176169036	0.035	0.132	1.02011852213266e-52	80308
PMF1	2.12353560268774e-52	-0.336975092853988	0.134	0.31	7.22554224170529e-48	11243
RNF8	2.3445874469358e-66	-0.33697518739981	0.064	0.202	7.97769324694375e-62	9025
DCAF16	8.49650213895096e-76	-0.337432691865249	0.053	0.19	2.89101981779946e-71	54876
PRKX	3.59577546172277e-130	-0.337714487160872	0.021	0.142	1.22349855860579e-125	5613
PIGC	7.82002723255681e-65	-0.337742080543509	0.051	0.175	2.66084246614978e-60	5279
NEU1	1.46254434608384e-104	-0.337927994801786	0.015	0.105	4.97645339198489e-100	4758
DHX15	4.1659428251269e-42	-0.338108428081255	0.179	0.36	1.41750370567768e-37	1665
MAEA	4.98479094476748e-26	-0.338191659590449	0.106	0.215	1.69612496686658e-21	10296
POLR3A	1.19515751696707e-34	-0.338203982692286	0.072	0.176	4.06664296723216e-30	11128
NRBP1	1.08788701675365e-57	-0.338285059093068	0.062	0.19	3.70164436320598e-53	29959
ELK4	3.1600579087439e-42	-0.338365530963836	0.121	0.272	1.0752413040292e-37	2005
PRR14L	2.66100530172434e-40	-0.338366729254458	0.224	0.414	9.05433663964723e-36	253143
CBX3	1.24661758379843e-41	-0.33838976655811	0.096	0.228	4.24174099063253e-37	11335
ZNF266	5.34002799322307e-86	-0.338469102372018	0.057	0.21	1.81699792497408e-81	10781
TMED3	1.06925574473702e-124	-0.339001226132175	0.019	0.129	3.63824959704217e-120	23423
MAP4K5	5.40726920407684e-28	-0.339307515114463	0.136	0.262	1.83987741937919e-23	11183
CCDC88C	4.67767029642994e-40	-0.339505677795396	0.045	0.135	1.59162409506325e-35	440193
CNNM3	2.6022016649447e-74	-0.33955681589383	0.053	0.188	8.85425138514085e-70	26505
SMAD2	9.63185481671941e-28	-0.339566456819238	0.251	0.421	3.27733491993694e-23	4087
ZNF793	6.84348650622371e-169	-0.339670785803195	0.021	0.158	2.32856471860768e-164	390927
NECAB3	7.50682413614125e-27	-0.339717245800918	0.051	0.128	2.55427198056342e-22	63941
SNX6	7.5344457601145e-43	-0.339838891641612	0.138	0.299	2.56367051433656e-38	58533
FAM83G	1.42926716421567e-128	-0.339888043689653	0.034	0.184	4.86322445296024e-124	644815
PGLS	5.9970004515569e-76	-0.339897197657365	0.024	0.12	2.04053937364675e-71	25796
RASA1	9.76586620379447e-20	-0.339931637123072	0.21	0.341	3.32293363450311e-15	5921
HTT	3.23884748160393e-29	-0.340138642851244	0.248	0.414	1.10205024409055e-24	3064
DNMT1	1.35060170046045e-37	-0.340259906488484	0.115	0.252	4.59555734598674e-33	1786
ZNF528	4.5974784586983e-193	-0.340289150396913	0.018	0.158	1.56433802035668e-188	84436
UBE3C	7.15828564436671e-22	-0.340581232399446	0.38	0.528	2.43567827335222e-17	9690
TLN2	6.0710319378361e-33	-0.340874728895999	0.105	0.224	2.06572932716811e-28	83660
CNOT11	9.42040483678827e-51	-0.340880747963864	0.061	0.18	3.20538694976558e-46	55571
NDUFC2	2.46119300080457e-41	-0.340920746850087	0.041	0.129	8.37445530453762e-37	4718
GANAB	5.36604794298833e-43	-0.341371270805361	0.115	0.262	1.82585147308121e-38	23193
UHMK1	6.00732004847194e-50	-0.34169753835194	0.123	0.287	2.04405071969306e-45	127933
B3GALNT2	4.84180152190025e-47	-0.341847829229228	0.126	0.287	1.64747138584178e-42	148789
TMA7	1.61098414796941e-61	-0.342104588459857	0.039	0.145	5.4815346618807e-57	51372
NELFCD	9.70379099112702e-53	-0.342250162751558	0.077	0.212	3.30181192264088e-48	51497
SUZ12	2.47038421859364e-48	-0.342442225925083	0.15	0.33	8.40572934218673e-44	23512
TOMM7	1.1583542564814e-37	-0.342568041658341	0.032	0.105	3.94141619310361e-33	54543
ZNF480	1.42516416544852e-47	-0.342597379969297	0.036	0.124	4.84926358935512e-43	147657
ELOB	2.85614705910439e-63	-0.34262716920837	0.038	0.144	9.71832598330861e-59	6923
URB1	7.28760875699651e-44	-0.343022529001895	0.092	0.226	2.47968175565563e-39	9875
UBA1	2.74266535340723e-42	-0.343150741172393	0.068	0.18	9.33219313150345e-38	7317
RPA1	7.34157494224103e-71	-0.343205676427106	0.075	0.231	2.49804428984693e-66	6117
EIF3D	3.43966141202493e-51	-0.343365703901647	0.043	0.144	1.1703791920556e-46	8664
HLA-C	1.9970968913536e-26	-0.343383655464555	0.078	0.171	6.79532188251975e-22	3107
PIP5K1C	9.30068501338591e-64	-0.343754422462457	0.039	0.147	3.16465108265469e-59	23396
VRK1	2.16004788868351e-37	-0.343767683549711	0.05	0.141	7.34977894603452e-33	7443
CLASP2	2.90634666681326e-26	-0.343893337319745	0.304	0.472	9.88913516849881e-22	23122
ARHGEF2	1.72640415013474e-164	-0.344001191393075	0.021	0.156	5.87426276124848e-160	9181
DOP1B	5.77870720961108e-53	-0.344095259240508	0.153	0.344	1.96626291514227e-48	9980
PEX26	1.8241693912553e-60	-0.344269208219594	0.079	0.227	6.20691877068527e-56	55670
CLDN1	1.33410729435379e-25	-0.344293118133033	0.299	0.465	4.53943347976822e-21	9076
SNRPA	2.17154608120258e-51	-0.344384073078208	0.062	0.181	7.3889026958999e-47	6626
PRR12	1.74265866744838e-65	-0.344431987807318	0.054	0.184	5.92957038185984e-61	57479
SMC3	4.54795686752189e-49	-0.344711470149222	0.091	0.232	1.547487803743e-44	9126
DPY19L3	2.33696374405555e-49	-0.344784156399191	0.083	0.218	7.95175283552343e-45	147991
NCBP3	1.16874738028263e-55	-0.344873840473639	0.099	0.256	3.97677983614968e-51	55421
ZNF789	1.11050161856038e-51	-0.345228028489849	0.058	0.174	3.77859280731355e-47	285989
HNRNPU	1.73286302901708e-23	-0.345445720090106	0.427	0.579	5.89623974253351e-19	3192
KANK2	2.22356825993034e-67	-0.345503337612939	0.075	0.227	7.56591336123899e-63	25959
SNHG16	2.76733802549603e-78	-0.345656208421832	0.043	0.169	9.41614436555279e-74	100507246
TMEM161A	1.45815024055672e-67	-0.346005113896035	0.058	0.193	4.96150200851828e-63	54929
GPR137C	3.71066699712174e-46	-0.34602879635271	0.071	0.193	1.26259155244064e-41	283554
UBE2Z	1.21242905987761e-55	-0.346170411235503	0.071	0.206	4.12541111913955e-51	65264
JTB	3.8819581177786e-56	-0.346272238663777	0.041	0.145	1.32087506915535e-51	10899
RNF220	6.42994374962485e-51	-0.346363613724274	0.043	0.142	2.18785266024735e-46	55182
COQ8A	1.11862770172791e-26	-0.346583948022195	0.153	0.283	3.80624261789938e-22	56997
MROH6	4.20731167678955e-145	-0.346662904223613	0.021	0.148	1.43157987114441e-140	642475
ST6GAL1	7.14268222531184e-19	-0.346702097639373	0.393	0.539	2.43036905398461e-14	6480
RBM42	4.04848207831549e-103	-0.347128109360895	0.024	0.137	1.37753651196763e-98	79171
SINHCAF	7.16074138047576e-60	-0.347239640397492	0.051	0.169	2.43651386212068e-55	58516
LEMD3	3.40301716981977e-33	-0.347329925978146	0.195	0.358	1.15791062220287e-28	23592
PHF20	1.611064189782e-34	-0.347345452368327	0.238	0.421	5.48180701215224e-30	51230
DPM3	4.73787168311055e-109	-0.347393682925693	0.015	0.109	1.6121082188952e-104	54344
TOM1	5.0353266055774e-53	-0.347728589479788	0.11	0.269	1.71332023081377e-48	10043
ZMIZ1	4.44199153015577e-34	-0.347977065445409	0.19	0.353	1.5114320380508e-29	57178
TAB3	2.44829259533283e-32	-0.348086894311464	0.177	0.333	8.33056038487949e-28	257397
NUDT3	1.34210089277838e-105	-0.348167358323679	0.034	0.166	4.56663249776772e-101	11165
TAF8	4.92329681053934e-67	-0.348189815718639	0.057	0.191	1.67520097275411e-62	129685
RNPEPL1	1.61020116474349e-43	-0.348373499533923	0.029	0.105	5.47887048315619e-39	57140
STK25	2.38432937576625e-66	-0.348649104999418	0.059	0.193	8.11291913398225e-62	10494
UBE2R2	4.52763435744694e-18	-0.348840983492478	0.389	0.525	1.5405728664649e-13	54926
LINC00342	7.5109752619243e-37	-0.348911880206302	0.072	0.179	2.55568444262236e-32	150759
TMEM164	8.38248455787766e-63	-0.349295122509353	0.048	0.167	2.85222419566345e-58	84187
EFTUD2	1.96368465822201e-57	-0.349307384690828	0.097	0.255	6.68163341806621e-53	9343
CNIH3	2.30411876490318e-79	-0.34948221076033	0.074	0.239	7.83999450945958e-75	149111
MED24	2.97472754025978e-71	-0.349511937946617	0.058	0.196	1.01218079284879e-66	9862
ACTR2	3.81508793411998e-42	-0.349676210682938	0.137	0.295	1.29812182046366e-37	10097
ANKRD36C	4.1821262503804e-28	-0.349728701289512	0.092	0.197	1.42301027795443e-23	400986
RILPL1	1.43998064103921e-53	-0.350204152189805	0.102	0.257	4.89967812920001e-49	353116
USP14	1.22345981727858e-33	-0.350398759465674	0.163	0.313	4.16294437427211e-29	9097
NPLOC4	3.49788603108994e-33	-0.350516573264139	0.258	0.445	1.19019070093866e-28	55666
RBM39	1.13378813841361e-19	-0.351074284423185	0.59	0.721	3.85782751976615e-15	9584
WASL	4.51664585826471e-27	-0.351156726609651	0.256	0.418	1.53683391973315e-22	8976
DIP2B	3.73697679504311e-18	-0.35118579966339	0.611	0.671	1.27154372428137e-13	57609
OSBP2	5.02654522356054e-84	-0.351337219049169	0.051	0.193	1.71033227776871e-79	23762
ZNF160	1.21053080579905e-70	-0.351517527759741	0.064	0.211	4.11895211981186e-66	90338
RANBP3	9.97580708725216e-87	-0.351617398452195	0.075	0.248	3.39436811950842e-82	8498
LYPLA1	2.97906841182192e-39	-0.351715947316865	0.178	0.348	1.01365781780653e-34	10434
TPM3	1.04926430377931e-56	-0.351842510853164	0.096	0.252	3.57022672003947e-52	7170
TCF7L2	8.24123580802424e-15	-0.352186378299889	0.675	0.705	2.80416289603833e-10	6934
GNPAT	1.73875266329524e-45	-0.352363778642829	0.122	0.278	5.91627981212837e-41	8443
ARMCX5-GPRASP2	2.04125669811865e-66	-0.353219750924684	0.074	0.225	6.94558004101853e-62	100528062
CEP112	5.2724669363086e-36	-0.353419145887014	0.132	0.275	1.79400959974836e-31	201134
KLHL5	1.87505336160195e-29	-0.353723748203864	0.197	0.353	6.38005656818679e-25	51088
ZNF248	2.46679285711742e-33	-0.353889217699825	0.162	0.314	8.39350937562774e-29	57209
USP22	7.97135367121992e-41	-0.353894606197676	0.163	0.331	2.71233280016929e-36	23326
MYO1D	1.05318890441541e-32	-0.354161906237158	0.26	0.443	3.58358056616388e-28	4642
TLE1	1.80685191720884e-24	-0.354887870555151	0.4	0.571	6.1479943334948e-20	7088
PPP1R12C	1.58730175198961e-52	-0.355063294020992	0.088	0.231	5.40095294131984e-48	54776
EFNA1	5.06858270459983e-34	-0.355130592356259	0.213	0.391	1.72463595106714e-29	1942
LGALS3BP	1.07340309051812e-90	-0.35528474511429	0.017	0.106	3.65236135579697e-86	3959
PLEKHA5	1.77201183002305e-18	-0.355325528382845	0.686	0.712	6.02944745283644e-14	54477
BABAM1	7.16503031149734e-84	-0.355437527284703	0.033	0.149	2.43797321379008e-79	29086
HSPG2	1.92474280088605e-97	-0.35556747150763	0.023	0.131	6.54912985429489e-93	3339
MRPL14	1.2481024335677e-102	-0.355569745213789	0.047	0.199	4.24679334045744e-98	64928
EPC2	1.32769047418383e-30	-0.35557699185804	0.225	0.393	4.5175996074579e-26	26122
ATP13A1	7.57035978649281e-121	-0.355924021176147	0.027	0.156	2.57589062095204e-116	57130
SUGP1	2.44677875386448e-61	-0.356486507609664	0.069	0.207	8.32540938789929e-57	57794
ZNF76	3.77366580815338e-63	-0.356516302366773	0.074	0.219	1.28402752788227e-58	7629
RDX	1.42885322530148e-28	-0.356566953616455	0.241	0.407	4.86181598441082e-24	5962
NF1	1.93579088128847e-18	-0.356664698822577	0.516	0.625	6.58672205267215e-14	4763
ABCC5	1.04337254484753e-86	-0.356772032300528	0.045	0.18	3.5501794210982e-82	10057
ZNHIT1	1.20484414649613e-43	-0.356900134012259	0.099	0.236	4.09960269286772e-39	10467
DHX9	7.9500969914655e-56	-0.357550027332559	0.144	0.331	2.70510000231605e-51	1660
CSNK1G1	6.93430546685863e-33	-0.357820049046155	0.221	0.394	2.35946677815332e-28	53944
RGL3	4.51170295457409e-56	-0.357829893086564	0.101	0.259	1.53515204732338e-51	57139
ZNF432	1.13040223829534e-79	-0.358033048316318	0.03	0.137	3.84630665602371e-75	9668
ZNF652	1.07153116128968e-33	-0.358555317115261	0.261	0.445	3.64599192940428e-29	22834
ZNF529	1.11946422215699e-85	-0.358570099844989	0.064	0.223	3.80908896231137e-81	57711
PAXIP1	6.50907632125844e-36	-0.359042888428225	0.098	0.22	2.2147783090714e-31	22976
TMEM165	6.1438106248342e-51	-0.359099187115361	0.066	0.187	2.09049300320608e-46	55858
