#gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	ENTREZID
APOB	3.39823165374289e-173	0.318926272006451	0.871	0.875	1.15628230250255e-168	338
TPRG1	6.25069467653416e-118	0.318524124616753	0.673	0.63	2.12686137063751e-113	285386
SMAD1	6.50976870212913e-64	0.318117446376662	0.193	0.144	2.21501389858646e-59	4086
LARP4	1.41872603411406e-47	0.316717970881692	0.512	0.517	4.82735720367651e-43	113251
TNFSF10	1.15166657780015e-78	0.316264818534016	0.147	0.096	3.91866069762279e-74	8743
ARRDC4	7.58757940780565e-127	0.316144975872459	0.102	0.047	2.58174976929995e-122	91947
SULF2	3.21325827678616e-81	0.316002045359983	0.163	0.107	1.09334326125926e-76	55959
LINC01277	7.56302062202021e-82	0.315637854789188	0.134	0.083	2.5733933968486e-77	100507489
STK38L	3.44102370558367e-69	0.315511343918395	0.193	0.14	1.1708427260619e-64	23012
MSH3	5.86532613435909e-37	0.315379372470399	0.44	0.435	1.99573587047702e-32	4437
ABCG8	4.54725318184658e-35	0.315363020920177	0.326	0.296	1.54724836765512e-30	64241
SPTBN2	1.86248454727364e-125	0.314596001533456	0.123	0.063	6.3372899205533e-121	6712
B4GALT1	2.30125762059965e-20	0.313653549514309	0.292	0.274	7.83025917985235e-16	2683
ZNF618	1.93377865411143e-25	0.313577328596016	0.3	0.277	6.57987524847955e-21	114991
ABCA1	4.35697426131944e-73	0.312462319954592	0.644	0.641	1.48250406215655e-68	19
USP12	3.28574479714378e-34	0.312384681084263	0.244	0.212	1.11800752467614e-29	219333
YPEL2	1.52545880224435e-17	0.312113944071471	0.184	0.163	5.19052612051663e-13	388403
MACO1	1.63558798677175e-26	0.311765745347441	0.285	0.263	5.56525168378955e-22	55219
GNE	2.55072881264138e-32	0.311344098004119	0.201	0.171	8.67910985789357e-28	10020
LINC01725	1.35111618339234e-81	0.31029604239634	0.435	0.376	4.59730792561079e-77	101927587
RABEPK	1.68143182439505e-52	0.310189962226515	0.172	0.129	5.72123992568659e-48	10244
AKAP9	5.01203279816675e-59	0.309981354849505	0.608	0.629	1.70539427990422e-54	10142
MORC3	3.27784081566231e-34	0.309945400448052	0.27	0.24	1.11531811593726e-29	23515
DTX1	6.32773047639165e-109	0.30942782105855	0.12	0.064	2.15307357189702e-104	1840
USP6NL	6.48353108750253e-18	0.309285544553022	0.425	0.441	2.20608628783361e-13	9712
SH3D19	4.63391153583253e-75	0.309139948711583	0.634	0.651	1.57673473918238e-70	152503
NR3C1	3.10078105764266e-31	0.309119011413478	0.449	0.444	1.05507176267349e-26	2908
TMPRSS6	2.52494948526444e-40	0.308867986914934	0.23	0.192	8.59139311856079e-36	164656
GPI	0.744982493304193	0.308820480967996	0.346	0.383	1	2821
ZNF609	2.15732144114522e-47	0.308650274954412	0.533	0.535	7.34050193564072e-43	23060
NID1	1.02904084792132e-15	0.307457677996449	0.302	0.293	3.5014143891371e-11	4811
PHYHD1	1.90525907905326e-109	0.305450646816694	0.114	0.059	6.48283454238663e-105	254295
PROSER2	2.0999800339016e-31	0.305391488903276	0.261	0.232	7.1453920633536e-27	254427
UBE2D3	1.23601686534135e-24	0.304498985950503	0.392	0.388	4.20567098601047e-20	7323
GLYCTK	5.76663700530018e-63	0.304281090861498	0.322	0.27	1.96215590742344e-58	132158
ARID4A	1.80312166882151e-12	0.303876162361154	0.306	0.303	6.13530179033206e-08	5926
TANK	2.08040179346052e-26	0.303667019775933	0.383	0.372	7.07877514242877e-22	10010
EPB41L4A	1.05390813185916e-63	0.303532242559197	0.117	0.075	3.58602780946399e-59	64097
FBXO21	1.93120382942707e-24	0.303299024927719	0.298	0.278	6.57111415000856e-20	23014
MYO18A	1.81853031313462e-33	0.302340195307664	0.347	0.323	6.18773124347186e-29	399687
LINC01485	7.89536986002289e-58	0.302249138377557	0.188	0.141	2.68647854857139e-53	101928154
MT1G	3.91430090465966e-191	0.301807647364612	0.105	0.037	1.33188002581949e-186	4495
LRRFIP1	2.8494779218084e-38	0.301445217668249	0.442	0.432	9.69563357674525e-34	9208
MED13L	5.95884418144797e-98	0.301434976699224	0.696	0.705	2.02755632117949e-93	23389
AHI1	1.65951348230637e-29	0.301348507497573	0.318	0.293	5.64666057489566e-25	54806
ABCG5	1.40742030140526e-27	0.301014057909823	0.389	0.377	4.78888831756155e-23	64240
ECE1	3.30243292198905e-51	0.300515048568874	0.215	0.17	1.123685826036e-46	1889
IFRD1	1.34692376461756e-08	0.300420224272437	0.225	0.22	0.00045830428014877	3475
SLC51A	3.92927784828955e-119	0.300271143959556	0.127	0.067	1.336976080659e-114	200931
GLT1D1	5.26926911644838e-28	0.300254458834058	0.217	0.188	1.79292150956273e-23	144423
CPT1A	5.13805646812854e-36	0.300128017148827	0.405	0.38	1.74827509384542e-31	1374
NPC1L1	0.0276813205099418	0.300064974377872	0.132	0.131	1	29881
GFOD2	1.77353112454971e-49	0.299930205680886	0.182	0.139	6.03461700439284e-45	81577
RBP4	5.88171939263545e-54	0.29975097495275	0.43	0.399	2.00131384053814e-49	5950
GABARAPL1	1.08123320182029e-24	0.299415886180785	0.16	0.134	3.67900409251373e-20	23710
CAPN3	1.58167270041294e-60	0.299307720610936	0.199	0.149	5.38179953042506e-56	825
RCAN1	3.23418968673336e-51	0.29860000767526	0.169	0.126	1.10046538280789e-46	1827
PNPLA7	5.58736920092167e-76	0.297999909990177	0.164	0.111	1.90115824430561e-71	375775
GTF2E2	2.99649287985675e-09	0.297767601834407	0.195	0.187	0.000101958666730006	2961
NPIPB15	1.00420021566192e-68	0.29770630335835	0.162	0.113	3.41689165381125e-64	440348
ATP2B2	9.77648924372996e-73	0.297659596335405	0.399	0.335	3.32654823007156e-68	491
SELENOO	5.70451571697159e-25	0.296365275650301	0.359	0.347	1.94101851785675e-20	83642
DNAJC25	1.27470787040913e-26	0.295916848083212	0.218	0.191	4.33732099985411e-22	548645
RGN	2.49663912254545e-36	0.295884591107552	0.534	0.531	8.49506427837316e-32	9104
SEPTIN9	1.04098454925259e-38	0.295390560414039	0.468	0.451	3.54205402728685e-34	10801
INVS	2.65235395800424e-30	0.29492087393095	0.402	0.389	9.02489957750524e-26	27130
KCNT2	2.23539448072828e-140	0.294751187471957	0.574	0.464	7.60615326012604e-136	343450
SLC38A3	6.53136957465998e-69	0.294109659535173	0.191	0.137	2.2223638114738e-64	10991
HSPA1B	7.31084326359527e-39	0.293747021420402	0.125	0.092	2.48758752887093e-34	3304
TANGO6	6.89853746399463e-27	0.293455858374618	0.322	0.3	2.34729635749881e-22	79613
CAMK2D	8.66965285151534e-25	0.293145190128125	0.447	0.449	2.94993607925661e-20	817
SLC22A9	4.96840295840809e-28	0.292875361299161	0.298	0.271	1.69054879062794e-23	114571
ZNF638	6.48206500702798e-102	0.292613760105688	0.7	0.717	2.20558743929134e-97	27332
TNFRSF1B	4.6736133687095e-79	0.292613447852373	0.121	0.073	1.59024368483709e-74	7133
ACAA1	9.05933633010106e-37	0.292410486929054	0.31	0.276	3.08252977968019e-32	30
NECTIN3	8.0271975176431e-33	0.291862508241263	0.227	0.195	2.73133422735324e-28	25945
SLC25A42	4.11564460762651e-29	0.291480831702596	0.318	0.291	1.400389234191e-24	284439
DNAJA1	0.103113022625814	0.291446059478108	0.188	0.194	1	3301
KPNA1	2.51047489700921e-15	0.291209761213279	0.341	0.337	8.54214188456353e-11	3836
ZFAND6	3.12690007596442e-12	0.290787823976333	0.446	0.472	1.06395901984765e-07	54469
SCAPER	1.01929073766272e-45	0.290465155903933	0.542	0.546	3.46823866397118e-41	49855
DPYS	1.32749105423525e-156	0.289941928136196	0.733	0.683	4.51692106114087e-152	1807
ERLIN1	1.63522475608869e-27	0.289558211006894	0.18	0.152	5.56401575506737e-23	10613
HABP2	3.82977280083031e-76	0.287989897559758	0.169	0.115	1.30311849321052e-71	3026
FANCL	7.84910072919138e-27	0.287572853190971	0.272	0.247	2.67073501411466e-22	55120
DOCK5	1.24302437836157e-62	0.287123044029112	0.508	0.473	4.22951474981307e-58	80005
RBL2	5.20923071774356e-32	0.287066141721199	0.23	0.199	1.77249284401943e-27	5934
CAST	3.72615978485011e-23	0.284949974994285	0.383	0.376	1.2678631283931e-18	831
ARAP2	2.91613317128286e-67	0.284799916985567	0.191	0.139	9.92243472860706e-63	116984
PXDC1	6.02602707499971e-22	0.284606927201389	0.173	0.149	2.0504159725394e-17	221749
SLC5A3	9.11701527295707e-79	0.284350719840132	0.14	0.089	3.10215561677637e-74	6526
OGDHL	9.83321601527584e-99	0.284310269614134	0.127	0.072	3.34585008135776e-94	55753
PHACTR4	7.37511763009131e-18	0.284061574198944	0.434	0.443	2.50945752481487e-13	65979
BPHL	7.86016428140006e-30	0.283791955237587	0.267	0.239	2.67449949838918e-25	670
STEAP2-AS1	2.07803393065002e-56	0.283678243859638	0.124	0.083	7.07071825242977e-52	100874100
SLC25A13	9.46889860611034e-106	0.283594603657924	0.735	0.763	3.2218874397151e-101	10165
BCHE	1.723094788053e-50	0.28344169332605	0.107	0.072	5.86300232582915e-46	590
NFIL3	2.12748588684521e-34	0.283278318197455	0.13	0.099	7.2389834785795e-30	4783
SEC24D	1.11530404875532e-37	0.283235788420257	0.268	0.231	3.79493355629484e-33	9871
SHPK	3.04884617279525e-46	0.282687079642776	0.177	0.136	1.03740039875531e-41	23729
RRBP1	5.69861164334685e-72	0.282556237083826	0.572	0.543	1.9390095977652e-67	6238
ERC1	2.69390908446689e-52	0.282199644683376	0.585	0.599	9.16629505080705e-48	23085
DLC1	5.84841095166885e-34	0.281943167817185	0.512	0.511	1.98998031041484e-29	10395
DHTKD1	1.83081566545081e-15	0.281780945612324	0.392	0.394	6.22953338326294e-11	55526
SYT17	8.77605366846809e-26	0.281553160363929	0.255	0.228	2.98614002123295e-21	51760
SLC47A1	9.79715195542294e-22	0.280541070242892	0.251	0.229	3.33357892435221e-17	55244
SLC39A5	2.18187559260931e-51	0.280109276564925	0.151	0.109	7.42404989141245e-47	283375
RNF180	1.43715589501693e-82	0.279868651152976	0.131	0.08	4.8900666483846e-78	285671
SHROOM2	4.70399185963128e-47	0.27965848502897	0.155	0.116	1.60058027015814e-42	357
SMARCA1	6.68749708334827e-30	0.279290578159831	0.346	0.32	2.27548775758008e-25	6594
NTN1	4.2819937956696e-18	0.278788382094062	0.292	0.276	1.45699120891454e-13	9423
TXNDC11	5.6083068576214e-09	0.278762520827155	0.275	0.27	0.000190828249137426	51061
PALMD	3.29648343068529e-45	0.278023794686232	0.239	0.195	1.12166145212498e-40	54873
GAB1	1.27646490722873e-28	0.277979452484316	0.241	0.211	4.34329949333647e-24	2549
DANT2	3.07852474445419e-66	0.277952053341369	0.551	0.525	1.04749882954798e-61	642776
CENPC	7.25545485472262e-38	0.277882691335601	0.187	0.151	2.46874106886792e-33	1060
PRG4	5.96349190452363e-91	0.277763324311118	0.103	0.056	2.02913775543321e-86	10216
SEC31A	4.22292219351403e-15	0.277014116820018	0.424	0.437	1.43689150556509e-10	22872
SH3RF2	7.26449853315986e-11	0.276866992713785	0.265	0.257	2.47181827089297e-06	153769
SERPING1	1.98789557515353e-32	0.276641586896478	0.356	0.331	6.76401348401739e-28	710
XYLB	6.93401213607247e-31	0.276459199208579	0.469	0.471	2.35936696942002e-26	9942
CHST9	1.92279925083426e-11	0.276012079080846	0.302	0.294	6.54251673088865e-07	83539
MDM2	4.08048975041523e-14	0.27567987108189	0.349	0.346	1.38842744247629e-09	4193
LINC01322	1.05233271182653e-59	0.275667871475733	0.148	0.102	3.58066728526095e-55	103695433
CLINT1	1.25436155960626e-14	0.275617774954856	0.33	0.326	4.26809064271628e-10	9685
FXYD1	2.13959321412355e-110	0.275133832993802	0.122	0.065	7.2801798703768e-106	5348
CDH23	7.76697767207026e-90	0.274755653193611	0.134	0.08	2.64279182269863e-85	64072
SDC4	3.34910679315073e-06	0.274495479816594	0.25	0.248	0.113956707743747	6385
PAH	2.0136754364311e-156	0.274485526955574	0.811	0.794	6.85173204000047e-152	5053
MIR3936HG	5.19789713081499e-33	0.274248289858968	0.265	0.233	1.76863647773111e-28	553103
LIPG	1.98097619025419e-58	0.273722320637635	0.242	0.188	6.74046958495891e-54	9388
CCDC146	4.72983611913719e-22	0.273612488916176	0.204	0.18	1.60937403789762e-17	57639
ALDH7A1	1.03397550937313e-36	0.273438759116542	0.25	0.213	3.51820506819302e-32	501
ABCD3	2.16097003141386e-37	0.273111760225518	0.584	0.607	7.35291662888881e-33	5825
LDHB	2.30676556719038e-101	0.272721756632648	0.116	0.063	7.84900051892199e-97	3945
PITPNA	1.38629961834195e-23	0.272695526361451	0.173	0.147	4.71702308137031e-19	5306
MICAL2	9.30821566749384e-36	0.272642389433452	0.178	0.143	3.16721346302145e-31	9645
SLC35D1	1.89365231960873e-26	0.272399062893658	0.265	0.237	6.44334138270066e-22	23169
CFI	1.52259917032921e-20	0.272160698703586	0.328	0.314	5.18079593696216e-16	3426
PTK2B	8.89613763228616e-38	0.272065969786759	0.161	0.126	3.02699979076169e-33	2185
MLPH	1.79645949034812e-54	0.272007501892734	0.185	0.138	6.1126330618585e-50	79083
PTGES3	1.66894951143626e-13	0.271070355811264	0.298	0.363	5.67876760761301e-09	10728
ABCA5	1.37665522882183e-18	0.270699656130061	0.433	0.442	4.68420708158918e-14	23461
ETFA	1.14568518186021e-14	0.270236917148186	0.383	0.387	3.89830839979754e-10	2108
GNAO1	1.04944723045813e-76	0.269996563786064	0.117	0.07	3.57084914635683e-72	2775
FBXW7	5.33434840191727e-20	0.269795670018642	0.432	0.437	1.81506538723637e-15	55294
IFT88	1.19924430297782e-18	0.269458425863298	0.329	0.318	4.08054866531232e-14	8100
TTC38	2.04629212882278e-16	0.269159522889043	0.384	0.386	6.96271359753239e-12	55020
C4BPB	4.59233531273003e-56	0.268491318359164	0.507	0.476	1.56258801350952e-51	725
RMDN2	1.64622200441744e-34	0.268381013024443	0.168	0.135	5.60143499223079e-30	151393
FCHSD2	2.712717343172e-13	0.267843235237008	0.423	0.44	9.23029203187705e-09	9873
ATOH8	2.01854786711795e-76	0.26674550323416	0.107	0.062	6.86831097265553e-72	84913
SNHG22	3.71072691362038e-20	0.266445469523228	0.299	0.279	1.26261193962847e-15	103091864
XRN1	3.53025471603006e-16	0.266305842320936	0.455	0.473	1.20120446967639e-11	54464
MEGF9	1.02371337806271e-15	0.266032866875966	0.383	0.381	3.48328714019618e-11	1955
NCOA1	3.56902682110238e-23	0.26586943275919	0.397	0.389	1.2143970661483e-18	8648
OTC	5.49783292413239e-87	0.26573956808509	0.137	0.083	1.87069263076529e-82	5009
CMYA5	5.70562901260439e-70	0.265259216023094	0.123	0.078	1.94139732782877e-65	202333
ENPEP	2.21967090954725e-38	0.265175394246494	0.187	0.151	7.55265223682549e-34	2028
SLC25A20	2.25419590493442e-46	0.265170785673504	0.154	0.114	7.67012698612985e-42	788
SMCO4	3.93730661584036e-23	0.264793867901457	0.208	0.181	1.33970794910584e-18	56935
MYO16	4.61632404682159e-49	0.264571113827524	0.258	0.21	1.57075042017151e-44	23026
SIMC1	1.59207349517445e-11	0.262986725433858	0.195	0.181	5.41718927468057e-07	375484
MAP4K3-DT	4.79669125808201e-19	0.26271886530203	0.357	0.349	1.63212216747498e-14	728730
INSR	6.71758277659782e-48	0.262610716714863	0.667	0.665	2.28572471556517e-43	3643
HS2ST1	1.30783396221089e-14	0.262398115399726	0.391	0.395	4.45003583981878e-10	9653
LRIG1	1.31472136691679e-06	0.261927587524085	0.212	0.207	0.0447347092307106	26018
MSMO1	5.50587722949769e-07	0.26188158952522	0.226	0.219	0.0187342978610889	6307
SOCS6	4.91415055938234e-27	0.261833998887133	0.187	0.158	1.67208886933543e-22	9306
TRPM8	2.78892324795454e-107	0.261821861402401	0.106	0.054	9.48959024349011e-103	79054
GALM	3.30666005086775e-15	0.261655119838773	0.231	0.213	1.12512414890826e-10	130589
MASP2	2.23178338677745e-30	0.261351058209595	0.199	0.167	7.59386615184894e-26	10747
RBM33	5.42503272937674e-46	0.261201136577064	0.593	0.616	1.84592163649773e-41	155435
ELFN1	6.6950468104414e-46	0.261074194114334	0.129	0.093	2.27805662772079e-41	392617
WBP1L	0.000256864414512768	0.260813504756793	0.234	0.237	1	54838
ADH6	1.59982123125622e-20	0.260811265899769	0.269	0.247	5.44355172147242e-16	130
RAD23B	4.06124668987743e-17	0.259794390375371	0.413	0.417	1.38187979869769e-12	5887
APOH	3.85778182587955e-98	0.259591669978579	0.574	0.538	1.31264884407377e-93	350
PDE8A	1.99073455311724e-19	0.259561543221144	0.479	0.498	6.77367339043672e-15	5151
SLC19A3	1.16913263443363e-53	0.259394738053629	0.132	0.091	3.97809070192387e-49	80704
RAB6A	8.00457524121797e-05	0.258070607301655	0.328	0.375	1	5870
GSDMB	1.71623679169365e-20	0.257211534822367	0.245	0.223	5.83966730741682e-16	55876
TYW1B	2.57795876389739e-17	0.256266674633825	0.254	0.235	8.77176249003727e-13	441250
SLC39A8	7.66886731345231e-73	0.256195128173763	0.122	0.076	2.60940879207528e-68	64116
FGF14	3.29871836395824e-40	0.255971859831107	0.1	0.069	1.12242191052043e-35	2259
LUC7L	6.64959638719645e-16	0.255627330755255	0.296	0.279	2.26259166670746e-11	55692
YTHDC1	3.62386641950633e-09	0.255257273248982	0.25	0.242	0.000123305678790122	91746
ITPK1	4.32340736980193e-14	0.255238210628685	0.18	0.162	1.4710825916488e-09	3705
ACADSB	7.09610917177281e-17	0.255069711904784	0.373	0.366	2.41452210678742e-12	36
AGXT2	2.58792814800479e-68	0.254915350442978	0.204	0.147	8.80568431640109e-64	64902
CCDC50	1.10451082555111e-14	0.254550417310377	0.355	0.353	3.75820853502021e-10	152137
CLN8	5.69452776977612e-71	0.253877418110784	0.111	0.067	1.93762001894402e-66	2055
FAM20A	3.38402931135411e-12	0.253298316425937	0.489	0.502	1.15144981348135e-07	54757
GRHL1	1.829862713563e-40	0.253288934068237	0.132	0.098	6.22629086916946e-36	29841
USP9X	0.00473349441829007	0.253156661449337	0.534	0.597	1	8239
TJP1	1.68885149026765e-08	0.252620190162773	0.4	0.42	0.00057464860807847	7082
PLSCR4	3.74519737475822e-37	0.252521719507109	0.146	0.112	1.27434085873523e-32	57088
LINC01428	1.38930935339376e-62	0.252419118730622	0.251	0.192	4.72726400585759e-58	101929265
CFHR2	1.15317824848303e-29	0.252413714228949	0.339	0.311	3.92380430828836e-25	3080
TOM1L1	2.52084695961708e-19	0.252403436540928	0.345	0.334	8.57743386479308e-15	10040
SLC25A27	1.33582056436503e-25	0.252237223414358	0.182	0.155	4.54526305230845e-21	9481
EVA1A	4.75546296337529e-21	0.251522254098148	0.239	0.216	1.61809382791808e-16	84141
MTUS1	7.84893792938933e-48	0.251378887735514	0.516	0.502	2.67067961985401e-43	57509
SH2B3	4.57408403879701e-52	0.251369286548736	0.128	0.088	1.55637783504107e-47	10019
NOS1AP	1.53288421927387e-25	0.250861455985763	0.539	0.543	5.21579184450127e-21	9722
DRAIC	2.59012078270772e-41	0.250616561035935	0.142	0.104	8.81314497524128e-37	145837
PWWP3A	9.45348528961615e-25	0.250045157902128	0.187	0.16	3.21664290464479e-20	84939
STX6	4.32297188604343e-266	-0.250598717824637	0.087	0.193	1.47093441394514e-261	10228
NR2F2-AS1	4.78301806448534e-132	-0.250628586773887	0.082	0.15	1.62746972662178e-127	644192
RFX3	1.92770154781563e-179	-0.251004253238226	0.161	0.268	6.55919728659745e-175	5991
RYK	1.50466508898611e-192	-0.251070498565329	0.245	0.375	5.11977343178413e-188	6259
EDARADD	0	-0.251091344027689	0.022	0.101	0	128178
PTGR1	1.70367772430022e-26	-0.251476083774172	0.597	0.652	5.79693382470394e-22	22949
SPSB1	1.12449698343992e-230	-0.251515512355166	0.1	0.204	3.82621343585267e-226	80176
EPG5	1.37867435195486e-156	-0.251562457472682	0.165	0.263	4.6910773499616e-152	57724
FAM50A	3.02531266908059e-270	-0.251774205708734	0.079	0.182	1.02939288878136e-265	9130
TMEM245	2.70613005748381e-145	-0.251821466567546	0.409	0.537	9.20787813359439e-141	23731
LINC02245	3.66946631831341e-288	-0.251986548503405	0.033	0.114	1.24857260946932e-283	400958
RPL31	2.89713565514886e-263	-0.252108092194734	0.083	0.187	9.85779378020951e-259	6160
SMG7	2.69516096803243e-218	-0.252189237766349	0.294	0.443	9.17055470982716e-214	9887
FNBP1L	3.78055278752047e-162	-0.252238462209392	0.182	0.286	1.28637089148172e-157	54874
NOP56	1.34754836244102e-280	-0.252253628661083	0.1	0.216	4.5851680580418e-276	10528
LRRC69	3.18231169753974e-250	-0.253269616078539	0.071	0.166	1.08281337820487e-245	100130742
SWT1	8.18689304574175e-254	-0.253495657671489	0.089	0.193	2.78567222774409e-249	54823
RNF115	7.48238994991698e-237	-0.253666173919277	0.272	0.424	2.54595800435875e-232	27246
PPP1CB	4.19972741348158e-241	-0.253724434114885	0.126	0.241	1.42899924971124e-236	5500
EML6	4.97126415836244e-127	-0.253970255256175	0.099	0.171	1.6915223425244e-122	400954
PIGU	6.71917755621645e-260	-0.25409222647626	0.104	0.217	2.28626735527821e-255	128869
NBAS	2.81721112102909e-202	-0.254128143983876	0.358	0.511	9.58584256041357e-198	51594
PRDM10	2.60105233149772e-230	-0.254143445702716	0.144	0.262	8.85034066315413e-226	56980
ZNF623	0	-0.254279786450225	0.047	0.146	0	9831
VSNL1	1.88219022727473e-220	-0.254694162102335	0.118	0.224	6.40434046732498e-216	7447
AUP1	2.1964621603363e-230	-0.254775598638453	0.101	0.203	7.47368214676029e-226	550
CACNA1D	3.65545502495542e-47	-0.254820799464224	0.276	0.334	1.24380512679133e-42	776
NOL8	1.94662635491436e-263	-0.254864250917504	0.102	0.214	6.62359083523159e-259	55035
ZNF718	5.96075832121787e-241	-0.255610003156141	0.117	0.229	2.02820762637759e-236	255403
SLC41A3	1.21386242893388e-273	-0.256090665113706	0.027	0.101	4.13028830069041e-269	54946
RPL10A	1.7976791867806e-246	-0.256463029155681	0.077	0.174	6.11678320093966e-242	4736
RPTOR	1.48553543803309e-213	-0.256712764775805	0.326	0.478	5.05468288145141e-209	57521
BCAM	2.52861630471574e-300	-0.25701111092457	0.035	0.12	8.60386983842578e-296	4059
HLA-B	3.57374309934117e-105	-0.25707547837144	0.131	0.202	1.21600182698183e-100	3106
KRTCAP2	0	-0.257954912988635	0.033	0.117	0	200185
HGSNAT	2.10881232212314e-149	-0.258013759841103	0.17	0.265	7.17544480725618e-145	138050
LUZP2	5.33984668355109e-87	-0.258057210767067	0.055	0.1	1.81693623254509e-82	338645
SLC7A1	3.3977120901307e-307	-0.258601744146026	0.026	0.105	1.15610551578787e-302	6541
EDA	2.30665247830971e-194	-0.258960151473492	0.049	0.121	7.84861572269664e-190	1896
NEK7	7.17641596900518e-220	-0.259147526392979	0.328	0.482	2.4418472976137e-215	140609
SETDB1	7.48173523349879e-295	-0.259163648544988	0.137	0.272	2.5457352305503e-290	9869
ARF1	1.4802805663403e-259	-0.259171554795571	0.101	0.212	5.03680265502951e-255	375
BICDL1	3.36510092035686e-223	-0.25922525622765	0.053	0.134	1.14500923916063e-218	92558
FARS2	1.02861414719749e-205	-0.259367529568107	0.388	0.545	3.49996249725418e-201	10667
SET	0	-0.259372555042088	0.053	0.154	0	6418
DLGAP4	1.00076374107477e-276	-0.259378446469583	0.155	0.291	3.405198705381e-272	22839
RC3H1	8.65179046210364e-266	-0.259596166647295	0.285	0.452	2.94385822263538e-261	149041
PLPP1	6.24523912245018e-117	-0.259859257891569	0.42	0.541	2.1250050638049e-112	8611
GSDMD	0	-0.259944553905263	0.059	0.162	0	79792
DCDC2	2.41605452347862e-174	-0.260652311773053	0.134	0.235	8.22086712158834e-170	51473
TMEM165	1.33694254404608e-269	-0.260890933810417	0.066	0.162	4.54908070037119e-265	55858
KIF21A	4.06084510974922e-202	-0.261021250418164	0.298	0.441	1.38174315704327e-197	55605
ZFP36L2	4.01221210156111e-210	-0.261527562990371	0.081	0.171	1.36519528967718e-205	678
SLC12A8	6.62102065395755e-286	-0.261680868659259	0.096	0.211	2.2528684877156e-281	84561
WIPF1	3.06409607559036e-303	-0.261774851560616	0.024	0.101	1.04258933068038e-298	7456
TBCD	6.16384736595897e-234	-0.261821221696355	0.219	0.358	2.0973107047412e-229	6904
MRPS28	2.03825282402424e-232	-0.261930297803335	0.22	0.358	6.93535905902488e-228	28957
UBAP2L	1.31474739261877e-278	-0.261962046633479	0.199	0.349	4.47355947812463e-274	9898
GNA12	8.39661778599044e-277	-0.262064540425179	0.106	0.223	2.85703316786111e-272	2768
ATP1A1	4.06488302201908e-186	-0.262107669689904	0.075	0.155	1.38311709707221e-181	476
SSR1	4.74053486759097e-239	-0.262242821364956	0.104	0.211	1.6130143940465e-234	6745
GPAT4	7.71974876617303e-237	-0.262406825054709	0.107	0.213	2.62672171517803e-232	137964
ATP11A	1.08917555850008e-154	-0.262533964381015	0.254	0.368	3.70602875535238e-150	23250
GCC2-AS1	2.55822108350107e-277	-0.262912059896386	0.046	0.134	8.70460305872073e-273	644903
MORC4	6.64847920251104e-251	-0.26318114824504	0.071	0.167	2.26221153344641e-246	79710
TOMM20	0	-0.263581754523236	0.061	0.17	0	9804
BCAP31	2.95703730345437e-284	-0.263854151347161	0.047	0.136	1.00616151287338e-279	10134
GTF2I	6.47355832826281e-232	-0.264344269044252	0.431	0.595	2.2026929567747e-227	2969
KHDC4	4.48679841406087e-289	-0.264771355544636	0.131	0.262	1.52667802836835e-284	22889
PACS1	3.73851394141165e-235	-0.265084967269483	0.164	0.291	1.27206675370473e-230	55690
LIMK2	2.79206521308389e-276	-0.265183739497967	0.092	0.204	9.50028109403925e-272	3985
CBFA2T2	1.28326731745774e-253	-0.265480740621906	0.317	0.485	4.36644537438172e-249	9139
LRPPRC	3.39373515332416e-223	-0.26591492279332	0.264	0.405	1.15475232327008e-218	10128
PARP10	1.99798082607103e-256	-0.266012223175243	0.104	0.216	6.7983295587893e-252	84875
SHLD2	2.02969891282275e-230	-0.266014322942638	0.375	0.537	6.90625352077069e-226	54537
CPNE3	3.75619696343755e-303	-0.266536940809368	0.081	0.193	1.27808357877926e-298	8895
MORC2	3.64260912604843e-288	-0.266709125198467	0.107	0.227	1.23943418122924e-283	22880
SRGAP2B	0	-0.26710571233344	0.03	0.113	0	647135
MGA	4.17113334777773e-284	-0.267144102960063	0.209	0.365	1.41926983291485e-279	23269
HSF1	0	-0.267383785962326	0.067	0.176	0	3297
SSR2	4.61236956262013e-294	-0.26751194349375	0.046	0.137	1.56940486737713e-289	6746
RPL23A	2.67654438377093e-269	-0.267568120233726	0.058	0.15	9.10720992021895e-265	6147
EEF2	1.96090374612461e-194	-0.267637369823867	0.128	0.23	6.6721710865636e-190	1938
RASSF3	1.39583260244259e-244	-0.267787984240194	0.069	0.163	4.74946001307117e-240	283349
NOVA1	5.24119542662845e-298	-0.267954991776568	0.031	0.112	1.7833691558646e-293	4857
UBE2W	2.2239834683751e-245	-0.267996715342455	0.273	0.425	7.56732614949312e-241	55284
SMURF2	1.78393434927375e-282	-0.268675018664883	0.17	0.314	6.07001501683886e-278	64750
ZNF518A	6.53526574474794e-240	-0.269147511826608	0.227	0.368	2.22368952230793e-235	9849
FMN1	8.13604905270631e-288	-0.269283134468308	0.026	0.101	2.76837205067385e-283	342184
LINC01301	5.88223812975482e-213	-0.269496560991596	0.045	0.118	2.00149034603037e-208	100505532
KCNK1	9.83224648232938e-195	-0.269626777909028	0.131	0.234	3.34552018807739e-190	3775
ZMIZ1	4.07882399929792e-233	-0.270074111010862	0.19	0.321	1.38786065400111e-228	57178
MYO5B	3.27425909287617e-139	-0.270605243148841	0.268	0.375	1.11409939894204e-134	4645
