#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1905039	carboxylic acid transmembrane transport	11/360	155/18903	0.000192827479649167	0.00372934403049228	0.00308715253998805	ACSL1/SLC7A2/SLC38A4/ARG1/SLC1A1/SLC13A5/SLC25A18/SLC23A2/SLC25A15/MPC1/SLC6A1	11
BP	GO:0009262	deoxyribonucleotide metabolic process	6/360	45/18903	0.000199124934045483	0.00381123060292236	0.00315493827871355	GDA/ADK/XDH/SHMT1/UPB1/DPYD	6
BP	GO:0019692	deoxyribose phosphate metabolic process	6/360	45/18903	0.000199124934045483	0.00381123060292236	0.00315493827871355	GDA/ADK/XDH/SHMT1/UPB1/DPYD	6
BP	GO:0008643	carbohydrate transport	11/360	156/18903	0.000203991417030503	0.00386432971543938	0.00319889374614635	PRKAG2/IGF1/SLC2A9/MFSD2A/SLC23A2/PID1/ABCB11/SORBS1/ENPP1/PIK3R1/C3	11
BP	GO:1903825	organic acid transmembrane transport	11/360	156/18903	0.000203991417030503	0.00386432971543938	0.00319889374614635	ACSL1/SLC7A2/SLC38A4/ARG1/SLC1A1/SLC13A5/SLC25A18/SLC23A2/SLC25A15/MPC1/SLC6A1	11
BP	GO:0016049	cell growth	22/360	493/18903	0.000209844107368732	0.00395491904398008	0.00327388363000089	ADRA1A/FBP1/PDLIM5/SORBS2/IGF1/CYFIP2/MFSD2A/HPN/CDH1/HAMP/COBL/HSP90AA1/HRG/RAPH1/SLC23A2/IGFBP4/EGFR/ENPP1/IGFBP1/HSPA1A/CDA/SMARCA2	22
BP	GO:1901292	nucleoside phosphate catabolic process	8/360	85/18903	0.000215085285619499	0.00403312205623567	0.00333862011608145	PDE7B/GDA/XDH/UPB1/SUCLG2/ENPP1/ACAT1/DPYD	8
BP	GO:0006956	complement activation	10/360	132/18903	0.000220992228670645	0.00410223765180583	0.0033958340348491	C9/C6/A2M/CFHR3/C8A/C8B/CFH/C3/C5/C1R	10
BP	GO:0034219	carbohydrate transmembrane transport	10/360	132/18903	0.000220992228670645	0.00410223765180583	0.0033958340348491	PRKAG2/IGF1/SLC2A9/SLC23A2/PID1/ABCB11/SORBS1/ENPP1/PIK3R1/C3	10
BP	GO:0006090	pyruvate metabolic process	9/360	108/18903	0.000222543093912911	0.00411037094457146	0.00340256677798424	ALDOB/SDS/FBP1/PCK1/PRKAG2/PFKFB1/IGF1/SLC4A4/PGM1	9
BP	GO:0008209	androgen metabolic process	5/360	30/18903	0.000234623895248403	0.0043119436271025	0.0035694287284452	ESR1/SRD5A1/AKR1D1/HSD17B2/HSD17B6	5
BP	GO:0046486	glycerolipid metabolic process	19/360	399/18903	0.000251855939466327	0.00451492616573863	0.00373745775837652	ACSL1/PCK1/CPS1/PIK3C2G/SORL1/INSIG1/MFSD2A/GPLD1/MOGAT1/ABHD2/MGLL/PLIN5/PIK3R1/C3/CAT/GPAT3/AGMO/MTTP/PON1	19
BP	GO:0010232	vascular transport	8/360	87/18903	0.000252706559480654	0.00451492616573863	0.00373745775837652	SLC7A2/SLC22A1/SLC1A1/MFSD2A/SLCO2B1/ABCC9/SLC4A4/SLC6A1	8
BP	GO:0150104	transport across blood-brain barrier	8/360	87/18903	0.000252706559480654	0.00451492616573863	0.00373745775837652	SLC7A2/SLC22A1/SLC1A1/MFSD2A/SLCO2B1/ABCC9/SLC4A4/SLC6A1	8
BP	GO:0000097	sulfur amino acid biosynthetic process	4/360	17/18903	0.000253002088875987	0.00451492616573863	0.00373745775837652	BHMT/CTH/MTHFD2L/MTHFD1	4
BP	GO:0006103	2-oxoglutarate metabolic process	4/360	17/18903	0.000253002088875987	0.00451492616573863	0.00373745775837652	TAT/GOT1/GPT2/GOT2	4
BP	GO:0033189	response to vitamin A	4/360	17/18903	0.000253002088875987	0.00451492616573863	0.00373745775837652	ARG1/ALDH1A2/HAMP/CAT	4
BP	GO:0033692	cellular polysaccharide biosynthetic process	7/360	66/18903	0.000254326740284248	0.00451674508947122	0.0037389634641991	UGP2/GYS2/IGF1/GBE1/SORBS1/ENPP1/AGL	7
BP	GO:0006766	vitamin metabolic process	9/360	110/18903	0.0002555562318213	0.00451686469065972	0.0037390624701127	NNMT/ALDH1A2/SHMT1/SLC23A2/MTHFS/VNN1/MTHFD2L/CYP4F3/GC	9
BP	GO:0003298	physiological muscle hypertrophy	5/360	31/18903	0.000275411572013277	0.00473195510240486	0.00391711440244098	ADRA1A/PDLIM5/SORBS2/IGF1/HAMP	5
BP	GO:0003301	physiological cardiac muscle hypertrophy	5/360	31/18903	0.000275411572013277	0.00473195510240486	0.00391711440244098	ADRA1A/PDLIM5/SORBS2/IGF1/HAMP	5
BP	GO:0019433	triglyceride catabolic process	5/360	31/18903	0.000275411572013277	0.00473195510240486	0.00391711440244098	CPS1/SORL1/GPLD1/MGLL/PLIN5	5
BP	GO:0034656	nucleobase-containing small molecule catabolic process	5/360	31/18903	0.000275411572013277	0.00473195510240486	0.00391711440244098	GDA/XDH/UPB1/CDA/DPYD	5
BP	GO:0061049	cell growth involved in cardiac muscle cell development	5/360	31/18903	0.000275411572013277	0.00473195510240486	0.00391711440244098	ADRA1A/PDLIM5/SORBS2/IGF1/HAMP	5
BP	GO:0072525	pyridine-containing compound biosynthetic process	5/360	31/18903	0.000275411572013277	0.00473195510240486	0.00391711440244098	KMO/NNMT/KYNU/IDO2/NAMPT	5
BP	GO:1905954	positive regulation of lipid localization	9/360	113/18903	0.000312612925217296	0.00534625993404024	0.00442563619764252	ACSL1/ACACB/SCP2/ABCA8/ABCB4/PLIN2/PLIN5/C3/PON1	9
BP	GO:0051262	protein tetramerization	8/360	90/18903	0.0003190946089339	0.00542958899063421	0.00449461602535901	ACACB/TDO2/ALDH1A2/SHMT1/CTH/UPB1/MAT1A/CBR4	8
BP	GO:0009125	nucleoside monophosphate catabolic process	4/360	18/18903	0.000320425121807866	0.00542958899063421	0.00449461602535901	GDA/XDH/UPB1/DPYD	4
BP	GO:0048732	gland development	20/360	441/18903	0.000328846192877379	0.00554683943602301	0.00459167599283243	ESR1/PCK1/ASS1/CPS1/BAAT/ARG1/HMGCS2/XDH/ALDH1A2/SRD5A1/HPN/CDH1/UPB1/HAMP/COBL/AR/FGL1/EGFR/ID2/ACAT1	20
BP	GO:0008203	cholesterol metabolic process	10/360	139/18903	0.000335552078231248	0.0056342244408465	0.00466401333618075	CYP2C9/INSIG1/HMGCS2/AKR1D1/POR/SULT2A1/EPHX2/CAT/CYP2D6/PON1	10
BP	GO:0097305	response to alcohol	14/360	253/18903	0.000372719970515933	0.00620469921790682	0.00513625259397011	FBP1/HMGCS2/A2M/GPLD1/CDH1/HAMP/SLC23A2/HPGD/ABCB11/ADCY1/LRP6/CAT/CDA/GOT2	14
BP	GO:0006084	acetyl-CoA metabolic process	5/360	33/18903	0.000372886634102684	0.00620469921790682	0.00513625259397011	ACACB/TDO2/HMGCS2/AASS/ACAT1	5
BP	GO:0014074	response to purine-containing compound	10/360	142/18903	0.000397952244589117	0.00657428315923561	0.00544219433436282	FBP1/ASS1/CPS1/HMGCS2/PFKFB1/SRD5A1/BCKDHB/ABCC9/ENPP1/SLC6A1	10
BP	GO:0070989	oxidative demethylation	4/360	19/18903	0.00039980757627616	0.00657428315923561	0.00544219433436282	CYP2C8/CYP2C9/CYP3A5/CYP2D6	4
BP	GO:0032922	circadian regulation of gene expression	7/360	71/18903	0.000400436846461292	0.00657428315923561	0.00544219433436282	PPARGC1A/RORA/ID2/NOCT/NAMPT/PER3/CRY1	7
BP	GO:0009308	amine metabolic process	9/360	117/18903	0.00040469872341424	0.00661485435527523	0.00547577918732355	BHMT/KMO/NNMT/TDO2/GCH1/SLC1A1/KYNU/IDO2/DMGDH	9
BP	GO:0046626	regulation of insulin receptor signaling pathway	7/360	72/18903	0.000436423655428266	0.00710197789934808	0.00587902025976867	SORL1/PID1/SORBS1/ENPP1/PIK3R1/GRB14/SIK2	7
BP	GO:0015749	monosaccharide transmembrane transport	9/360	119/18903	0.000458500975448023	0.0074285201899342	0.00614933210376966	PRKAG2/IGF1/SLC2A9/SLC23A2/PID1/SORBS1/ENPP1/PIK3R1/C3	9
BP	GO:1903034	regulation of response to wounding	11/360	172/18903	0.000472116693969395	0.00761571645206526	0.00630429324744239	PLG/KLKB1/FGB/F11/FGG/HRG/PHLDB2/SERPINE1/PROS1/FERMT2/TFPI	11
BP	GO:0000271	polysaccharide biosynthetic process	7/360	73/18903	0.000474946068051075	0.00762804684948117	0.00631450035555319	UGP2/GYS2/IGF1/GBE1/SORBS1/ENPP1/AGL	7
BP	GO:1901658	glycosyl compound catabolic process	5/360	35/18903	0.000494389832849442	0.00787559290290142	0.00651941908156288	GDA/XDH/UPB1/CDA/DPYD	5
BP	GO:0019217	regulation of fatty acid metabolic process	8/360	96/18903	0.000494623051833549	0.00787559290290142	0.00651941908156288	PRKAG2/INSIG1/ACACB/LONP2/PPARGC1A/MFSD2A/ABCB11/PLIN5	8
BP	GO:0006865	amino acid transport	10/360	147/18903	0.000523296484077687	0.00829638288490548	0.00686774920373021	SLC7A2/APBA1/KMO/SLC38A4/ARG1/SLC1A1/SLC25A18/SLC25A15/SFXN5/SLC6A1	10
BP	GO:0072523	purine-containing compound catabolic process	6/360	54/18903	0.0005469026433991	0.00863358275519776	0.00714688339664591	PDE7B/GDA/XDH/SUCLG2/ACAT1/DPYD	6
BP	GO:1902652	secondary alcohol metabolic process	10/360	149/18903	0.000581837857998809	0.00914599594658554	0.00757105924965976	CYP2C9/INSIG1/HMGCS2/AKR1D1/POR/SULT2A1/EPHX2/CAT/CYP2D6/PON1	10
BP	GO:0034035	purine ribonucleoside bisphosphate metabolic process	4/360	21/18903	0.000599056961783788	0.00931823576154869	0.00771363944014446	PAPSS2/SULT2A1/TPST1/ENPP1	4
BP	GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process	4/360	21/18903	0.000599056961783788	0.00931823576154869	0.00771363944014446	PAPSS2/SULT2A1/TPST1/ENPP1	4
BP	GO:0071385	cellular response to glucocorticoid stimulus	6/360	55/18903	0.000604165296795477	0.00931823576154869	0.00771363944014446	PCK1/ASS1/ARG1/HMGCS2/SRD5A1/ERRFI1	6
BP	GO:0009166	nucleotide catabolic process	7/360	76/18903	0.000607017596796431	0.00931823576154869	0.00771363944014446	PDE7B/GDA/XDH/UPB1/SUCLG2/ACAT1/DPYD	7
BP	GO:0003300	cardiac muscle hypertrophy	8/360	99/18903	0.000607930378595895	0.00931823576154869	0.00771363944014446	ADRA1A/PDLIM5/FOXO1/MLIP/SORBS2/IGF1/HAMP/ERRFI1	8
BP	GO:0044264	cellular polysaccharide metabolic process	8/360	99/18903	0.000607930378595895	0.00931823576154869	0.00771363944014446	PRKAG2/UGP2/GYS2/IGF1/GBE1/SORBS1/ENPP1/AGL	8
BP	GO:0010827	regulation of glucose transmembrane transport	7/360	77/18903	0.000656990430777733	0.0100286059970783	0.00830168421665644	PRKAG2/IGF1/PID1/SORBS1/ENPP1/PIK3R1/C3	7
BP	GO:0009116	nucleoside metabolic process	6/360	56/18903	0.000665971168140117	0.010082366783236	0.00834618741780432	GDA/ADK/XDH/UPB1/CDA/DPYD	6
BP	GO:0010676	positive regulation of cellular carbohydrate metabolic process	6/360	56/18903	0.000665971168140117	0.010082366783236	0.00834618741780432	FOXO1/NNMT/PPARGC1A/IGF1/GPLD1/SORBS1	6
BP	GO:0062013	positive regulation of small molecule metabolic process	10/360	152/18903	0.000679731175387211	0.0102486814770627	0.00848386279054714	FOXO1/NNMT/PPARGC1A/IGF1/GPLD1/PID1/POR/SLC4A4/PLIN5/SORBS1	10
BP	GO:0006869	lipid transport	19/360	433/18903	0.000686923350260012	0.0103150197392703	0.00853877763160178	ACSL1/SCP2/SLC27A2/MFSD2A/ABCA8/ABCB4/SLCO2B1/PLIN2/OSBPL9/ABCB11/SLCO1B1/LRP6/LPA/ATP11C/MTTP/PON1/ABCA10/GOT2/CRY1	19
BP	GO:0015980	energy derivation by oxidation of organic compounds	16/360	333/18903	0.000693499581694306	0.010371609128659	0.00858562235168105	PRKAG2/UGP2/GYS2/PPARGC1A/IGF1/GBE1/SLC25A18/PID1/SORBS1/SUCLG2/ENPP1/ETFDH/CAT/ACO1/IFNLR1/AGL	16
BP	GO:0045913	positive regulation of carbohydrate metabolic process	7/360	78/18903	0.000710170112222571	0.0105356160423702	0.00872138734308421	FOXO1/NNMT/PPARGC1A/IGF1/GPLD1/SLC4A4/SORBS1	7
BP	GO:1901568	fatty acid derivative metabolic process	7/360	78/18903	0.000710170112222571	0.0105356160423702	0.00872138734308421	ACSL1/HMGCS2/ACSM2A/HPGD/CYP4F3/ACAT1/ELOVL6	7
BP	GO:0009129	pyrimidine nucleoside monophosphate metabolic process	4/360	22/18903	0.000721261780258393	0.010657364065098	0.00882217040695003	SHMT1/UPB1/CDA/DPYD	4
BP	GO:0014897	striated muscle hypertrophy	8/360	102/18903	0.000741330837228995	0.010780524388886	0.00892412257422103	ADRA1A/PDLIM5/FOXO1/MLIP/SORBS2/IGF1/HAMP/ERRFI1	8
BP	GO:0009170	purine deoxyribonucleoside monophosphate metabolic process	3/360	10/18903	0.000744188879037881	0.010780524388886	0.00892412257422103	GDA/ADK/XDH	3
BP	GO:0009396	folic acid-containing compound biosynthetic process	3/360	10/18903	0.000744188879037881	0.010780524388886	0.00892412257422103	GCH1/MTHFS/MTHFD1	3
BP	GO:0071377	cellular response to glucagon stimulus	3/360	10/18903	0.000744188879037881	0.010780524388886	0.00892412257422103	ASS1/CPS1/ARG1	3
BP	GO:0097267	omega-hydroxylase P450 pathway	3/360	10/18903	0.000744188879037881	0.010780524388886	0.00892412257422103	CYP2C8/CYP2C9/CYP2C19	3
BP	GO:0051604	protein maturation	16/360	336/18903	0.000763020724419673	0.0110101506093995	0.00911420725509519	SORL1/PCSK6/LONP2/KLKB1/CYFIP2/FGB/TFR2/F11/HPN/FGG/HGFAC/F9/SERPINE1/HSPD1/HP/C1R	16
BP	GO:0046683	response to organophosphorus	9/360	128/18903	0.00077849323944092	0.0111897043832481	0.00926284194378814	FBP1/ASS1/CPS1/HMGCS2/PFKFB1/SRD5A1/BCKDHB/ABCC9/ENPP1	9
BP	GO:0043255	regulation of carbohydrate biosynthetic process	8/360	103/18903	0.000790692210320714	0.0113209962206384	0.00937152538140218	FBP1/FOXO1/NNMT/PPARGC1A/IGF1/SORBS1/ENPP1/CRY1	8
BP	GO:0006826	iron ion transport	6/360	58/18903	0.000804184147315272	0.0114697152130603	0.00949463502520165	CP/HPX/TFR2/HAMP/SLC39A14/HRG	6
BP	GO:0008210	estrogen metabolic process	5/360	39/18903	0.000823920475664384	0.0117060086042471	0.00969023879273294	CYP2C8/CYP2C9/CYP3A5/HSD17B2/CYP2D6	5
BP	GO:0009135	purine nucleoside diphosphate metabolic process	8/360	104/18903	0.000842661246730287	0.0118357058761281	0.00979760224835495	ALDOB/FBP1/PRKAG2/PFKFB1/DLG2/IGF1/SLC4A4/PGM1	8
BP	GO:0009179	purine ribonucleoside diphosphate metabolic process	8/360	104/18903	0.000842661246730287	0.0118357058761281	0.00979760224835495	ALDOB/FBP1/PRKAG2/PFKFB1/DLG2/IGF1/SLC4A4/PGM1	8
BP	GO:0014896	muscle hypertrophy	8/360	104/18903	0.000842661246730287	0.0118357058761281	0.00979760224835495	ADRA1A/PDLIM5/FOXO1/MLIP/SORBS2/IGF1/HAMP/ERRFI1	8
BP	GO:0010866	regulation of triglyceride biosynthetic process	4/360	23/18903	0.000860094117331656	0.0119893874317854	0.00992481990406538	MFSD2A/GPLD1/PLIN5/C3	4
BP	GO:0036315	cellular response to sterol	4/360	23/18903	0.000860094117331656	0.0119893874317854	0.00992481990406538	INSIG1/RORA/GPLD1/LRP6	4
BP	GO:1905952	regulation of lipid localization	11/360	185/18903	0.000865962595719573	0.0120258113856696	0.0099549716682444	ACSL1/ACACB/SCP2/ABCA8/ABCB4/CRP/PLIN2/PLIN5/C3/PON1/CRY1	11
BP	GO:0042060	wound healing	19/360	442/18903	0.000877121246153209	0.012126406508006	0.0100382443523658	PLG/KLKB1/IGF1/FGB/F11/MAP3K5/FGG/HRG/PAPSS2/PHLDB2/HGFAC/F9/SERPINE1/EPB41L4B/ADIPOR2/PROS1/PLPP3/FERMT2/TFPI	19
BP	GO:0046324	regulation of glucose import	6/360	59/18903	0.000881091048799335	0.012126406508006	0.0100382443523658	PRKAG2/IGF1/PID1/SORBS1/ENPP1/PIK3R1	6
BP	GO:1901617	organic hydroxy compound biosynthetic process	13/360	245/18903	0.000883054507486089	0.012126406508006	0.0100382443523658	PCK1/PRKAG2/BAAT/INSIG1/SCP2/HMGCS2/GCH1/SLC27A2/GOT1/AKR1D1/POR/OSBPL9/ABCB11	13
BP	GO:1901657	glycosyl compound metabolic process	7/360	81/18903	0.00089041169074885	0.012182151057875	0.0100843897139392	GDA/ADK/XDH/UPB1/CBR4/CDA/DPYD	7
BP	GO:1901655	cellular response to ketone	8/360	105/18903	0.000897337314015792	0.0122316016161415	0.0101253249066455	FBP1/PCK1/ASS1/ARG1/SRD5A1/AR/ADCY1/ERRFI1	8
BP	GO:0046209	nitric oxide metabolic process	7/360	82/18903	0.000957896680502429	0.0130090821241764	0.0107689235946577	ASS1/CPS1/ASL/GCH1/RORA/HSP90AA1/POR	7
BP	GO:0019748	secondary metabolic process	6/360	60/18903	0.000963540426435969	0.0130377960998332	0.0107926930356526	CYP2A7/CYP3A5/CYP2A6/PON3/CBR4/CYP2D6	6
BP	GO:0009120	deoxyribonucleoside metabolic process	3/360	11/18903	0.00100885745288665	0.0135517070216846	0.0112181087105673	GDA/XDH/DPYD	3
BP	GO:0090084	negative regulation of inclusion body assembly	3/360	11/18903	0.00100885745288665	0.0135517070216846	0.0112181087105673	SORL1/DNAJB1/HSPA1A	3
BP	GO:0006096	glycolytic process	7/360	83/18903	0.00102934378245397	0.0137270611277435	0.0113632669125167	ALDOB/FBP1/PRKAG2/PFKFB1/IGF1/SLC4A4/PGM1	7
BP	GO:2001057	reactive nitrogen species metabolic process	7/360	83/18903	0.00102934378245397	0.0137270611277435	0.0113632669125167	ASS1/CPS1/ASL/GCH1/RORA/HSP90AA1/POR	7
BP	GO:0016485	protein processing	13/360	250/18903	0.00106207877968818	0.0141126583171516	0.0116824644263316	PCSK6/LONP2/KLKB1/CYFIP2/FGB/F11/HPN/FGG/HGFAC/F9/SERPINE1/HP/C1R	13
BP	GO:0044106	cellular amine metabolic process	8/360	108/18903	0.00107863238389466	0.0142302429503817	0.011779801034639	BHMT/KMO/NNMT/TDO2/GCH1/SLC1A1/KYNU/IDO2	8
BP	GO:0062014	negative regulation of small molecule metabolic process	8/360	108/18903	0.00107863238389466	0.0142302429503817	0.011779801034639	FBP1/INSIG1/ACACB/MFSD2A/PID1/PLIN5/CDA/CRY1	8
BP	GO:0072522	purine-containing compound biosynthetic process	13/360	251/18903	0.00110129862952459	0.0144735853110403	0.0119812399420318	ACSL1/PRKAG2/ACACB/ADK/PPARGC1A/SHMT1/PAPSS2/PID1/ADCY1/MTHFD2L/ACAT1/MTHFD1/ELOVL6	13
BP	GO:0006757	ATP generation from ADP	7/360	84/18903	0.00110491365937016	0.0144735853110403	0.0119812399420318	ALDOB/FBP1/PRKAG2/PFKFB1/IGF1/SLC4A4/PGM1	7
BP	GO:0006767	water-soluble vitamin metabolic process	6/360	62/18903	0.0011461241713116	0.014960362858039	0.0123841945979549	NNMT/SHMT1/SLC23A2/MTHFS/VNN1/MTHFD2L	6
BP	GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	4/360	25/18903	0.00119238976439767	0.0155094640481866	0.0128387407916058	IGF1/AR/IGFBP4/IGFBP1	4
BP	GO:0010565	regulation of cellular ketone metabolic process	9/360	136/18903	0.00119750029089602	0.0155212844721751	0.0128485257435012	BHMT/PRKAG2/INSIG1/ACACB/LONP2/PPARGC1A/MFSD2A/ABCB11/PLIN5	9
BP	GO:0005976	polysaccharide metabolic process	8/360	110/18903	0.00121494522765925	0.0156376573901508	0.0129448592934169	PRKAG2/UGP2/GYS2/IGF1/GBE1/SORBS1/ENPP1/AGL	8
BP	GO:0045833	negative regulation of lipid metabolic process	8/360	110/18903	0.00121494522765925	0.0156376573901508	0.0129448592934169	SORL1/INSIG1/ACACB/PDE3B/MFSD2A/GPLD1/PLIN5/PLGLB2	8
BP	GO:0009154	purine ribonucleotide catabolic process	5/360	43/18903	0.00129452362152023	0.0165466098889126	0.0136972905500502	PDE7B/GDA/XDH/SUCLG2/ACAT1	5
BP	GO:0090207	regulation of triglyceride metabolic process	5/360	43/18903	0.00129452362152023	0.0165466098889126	0.0136972905500502	SORL1/MFSD2A/GPLD1/PLIN5/C3	5
BP	GO:0007596	blood coagulation	12/360	225/18903	0.00131983625686959	0.0165509723429819	0.0137009017913437	PLG/KLKB1/FGB/F11/FGG/HRG/PAPSS2/HGFAC/F9/SERPINE1/PROS1/TFPI	12
BP	GO:0009086	methionine biosynthetic process	3/360	12/18903	0.00132622842813282	0.0165509723429819	0.0137009017913437	BHMT/MTHFD2L/MTHFD1	3
BP	GO:0014745	negative regulation of muscle adaptation	3/360	12/18903	0.00132622842813282	0.0165509723429819	0.0137009017913437	FOXO1/MLIP/ERRFI1	3
BP	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	3/360	12/18903	0.00132622842813282	0.0165509723429819	0.0137009017913437	SCP2/EHHADH/ACOX1	3
BP	GO:0033629	negative regulation of cell adhesion mediated by integrin	3/360	12/18903	0.00132622842813282	0.0165509723429819	0.0137009017913437	PDE3B/HRG/SERPINE1	3
BP	GO:0046415	urate metabolic process	3/360	12/18903	0.00132622842813282	0.0165509723429819	0.0137009017913437	SLC2A9/SLC17A1/GCKR	3
BP	GO:0090209	negative regulation of triglyceride metabolic process	3/360	12/18903	0.00132622842813282	0.0165509723429819	0.0137009017913437	SORL1/GPLD1/PLIN5	3
BP	GO:0071384	cellular response to corticosteroid stimulus	6/360	64/18903	0.00135409914785711	0.0168338848740666	0.0139350969022778	PCK1/ASS1/ARG1/HMGCS2/SRD5A1/ERRFI1	6
BP	GO:0019915	lipid storage	7/360	87/18903	0.00135801236937516	0.0168338848740666	0.0139350969022778	ACACB/CRP/PLIN2/PLIN5/ENPP1/C3/CRY1	7
BP	GO:0014075	response to amine	5/360	44/18903	0.00143800652943895	0.0177658733101922	0.0147065973174446	ASS1/CPS1/ARG1/SLC1A1/GLDC	5
BP	GO:1904659	glucose transmembrane transport	8/360	113/18903	0.00144479963729765	0.0177902995339251	0.0147268173556129	PRKAG2/IGF1/SLC2A9/PID1/SORBS1/ENPP1/PIK3R1/C3	8
BP	GO:0071248	cellular response to metal ion	11/360	198/18903	0.00150009035129283	0.0184097467032416	0.0152395959800863	FBP1/SLC1A1/DLG2/TFR2/SLC13A5/GPLD1/CDH1/EGFR/ADCY1/MT2A/CPNE8	11
BP	GO:0052548	regulation of endopeptidase activity	18/360	428/18903	0.00151743137503589	0.0185608990045781	0.0153647199180177	SORL1/XDH/A2M/SLC1A1/CYFIP2/ITIH4/MAP3K5/HRG/POR/SERPINE1/C3/HSPD1/PROS1/LPA/C5/TIMP3/DAPK1/TFPI	18
BP	GO:0009185	ribonucleoside diphosphate metabolic process	8/360	114/18903	0.00152864696113445	0.0186226492836488	0.0154158368247228	ALDOB/FBP1/PRKAG2/PFKFB1/DLG2/IGF1/SLC4A4/PGM1	8
BP	GO:0071241	cellular response to inorganic substance	12/360	229/18903	0.00153256236660239	0.0186226492836488	0.0154158368247228	FBP1/FOXO1/SLC1A1/DLG2/TFR2/SLC13A5/GPLD1/CDH1/EGFR/ADCY1/MT2A/CPNE8	12
BP	GO:0006879	cellular iron ion homeostasis	6/360	66/18903	0.00158970259516792	0.0191924547663978	0.0158875220404028	CP/HPX/TFR2/HAMP/SLC39A14/ACO1	6
BP	GO:0050817	coagulation	12/360	230/18903	0.00158994336639982	0.0191924547663978	0.0158875220404028	PLG/KLKB1/FGB/F11/FGG/HRG/PAPSS2/HGFAC/F9/SERPINE1/PROS1/TFPI	12
BP	GO:0009081	branched-chain amino acid metabolic process	4/360	27/18903	0.00160543273492608	0.0191924547663978	0.0158875220404028	SDS/BCKDHB/PCCA/ACAT1	4
BP	GO:0010884	positive regulation of lipid storage	4/360	27/18903	0.00160543273492608	0.0191924547663978	0.0158875220404028	ACACB/PLIN2/PLIN5/C3	4
BP	GO:0046037	GMP metabolic process	4/360	27/18903	0.00160543273492608	0.0191924547663978	0.0158875220404028	GDA/ADK/XDH/DLG2	4
BP	GO:0007599	hemostasis	12/360	231/18903	0.00164908342061729	0.0196493270972552	0.0162657211459625	PLG/KLKB1/FGB/F11/FGG/HRG/PAPSS2/HGFAC/F9/SERPINE1/PROS1/TFPI	12
BP	GO:0051591	response to cAMP	7/360	90/18903	0.00165428823152311	0.0196493270972552	0.0162657211459625	FBP1/ASS1/CPS1/HMGCS2/PFKFB1/SRD5A1/BCKDHB	7
BP	GO:0006534	cysteine metabolic process	3/360	13/18903	0.00169987642909915	0.0199021293087929	0.0164749909218486	AGXT/CTH/MTHFD1	3
BP	GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process	3/360	13/18903	0.00169987642909915	0.0199021293087929	0.0164749909218486	SHMT1/UPB1/DPYD	3
BP	GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway	3/360	13/18903	0.00169987642909915	0.0199021293087929	0.0164749909218486	IGF1/AR/IGFBP4	3
BP	GO:0051918	negative regulation of fibrinolysis	3/360	13/18903	0.00169987642909915	0.0199021293087929	0.0164749909218486	PLG/HRG/SERPINE1	3
BP	GO:0008645	hexose transmembrane transport	8/360	116/18903	0.00170789794014276	0.0199021293087929	0.0164749909218486	PRKAG2/IGF1/SLC2A9/PID1/SORBS1/ENPP1/PIK3R1/C3	8
BP	GO:0046916	cellular transition metal ion homeostasis	8/360	116/18903	0.00170789794014276	0.0199021293087929	0.0164749909218486	CP/SLC1A1/HPX/TFR2/HAMP/SLC39A14/MT2A/ACO1	8
BP	GO:0006979	response to oxidative stress	18/360	434/18903	0.00176803141783044	0.0205380756524077	0.0170014275696704	TAT/FOXO1/ARG1/PPARGC1A/GCH1/SLC1A1/MAP3K5/MSRA/HAO1/SLC23A2/EGFR/VNN1/ABCB11/ETFDH/CAT/HP/DAPK1/HSPA1A	18
BP	GO:0009260	ribonucleotide biosynthetic process	12/360	234/18903	0.00183746682437001	0.021277750624523	0.0176137308193199	ACSL1/PRKAG2/ACACB/ADK/PPARGC1A/PAPSS2/PID1/ADCY1/ACAT1/MTHFD1/ELOVL6/CDA	12
BP	GO:0046503	glycerolipid catabolic process	6/360	68/18903	0.00185523874586162	0.0214164122725401	0.0177285149892369	CPS1/SORL1/GPLD1/ABHD2/MGLL/PLIN5	6
BP	GO:0046031	ADP metabolic process	7/360	92/18903	0.0018781583958655	0.0216134489542902	0.0178916220363642	ALDOB/FBP1/PRKAG2/PFKFB1/IGF1/SLC4A4/PGM1	7
BP	GO:0072593	reactive oxygen species metabolic process	12/360	235/18903	0.0019040547976319	0.0218434112498516	0.0180819849203029	FOXO1/BCO2/XDH/GCH1/SLC1A1/PON3/CRP/PID1/PLIN5/CAT/HP/ACOX1	12
BP	GO:0009267	cellular response to starvation	10/360	175/18903	0.00197492178469185	0.0225862571908721	0.0186969130993314	PCK1/PRKAG2/FOXO1/RNF152/SRD5A1/MFSD2A/MAP3K5/ALB/PLIN2/SIK2	10
BP	GO:0010611	regulation of cardiac muscle hypertrophy	6/360	69/18903	0.00199996831313818	0.0228021078664582	0.0188755943783834	ADRA1A/FOXO1/MLIP/IGF1/HAMP/ERRFI1	6
