#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0106027	neuron projection organization	15/1190	91/18903	0.000528777652839928	0.0224521787935159	0.0201180176401654	APOE/RELN/IGF1R/DTNBP1/ARF1/TANC1/NGEF/CFL1/NEDD9/DNM3/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2/WASL	15
BP	GO:0034370	triglyceride-rich lipoprotein particle remodeling	5/1190	12/18903	0.000534575685559903	0.0224521787935159	0.0201180176401654	APOA2/APOE/APOA1/APOC2/LIPC	5
BP	GO:0034372	very-low-density lipoprotein particle remodeling	5/1190	12/18903	0.000534575685559903	0.0224521787935159	0.0201180176401654	APOA2/APOE/APOA1/APOC2/LIPC	5
BP	GO:0007015	actin filament organization	47/1190	454/18903	0.000551052392891302	0.0229661681898852	0.0205785719515359	PPP1R9A/APOA1/VIL1/SERPINF2/TMSB10/CD2AP/RHOBTB1/ACTG1/ARHGEF18/PFN1/WASHC1/ENAH/ADD3/HSP90B1/ROCK2/MARCKS/TRIM27/TPM2/ARF1/CCDC88A/DLG1/BRAF/SHROOM4/NCK2/PIK3R2/TMSB4X/CFL1/NEDD9/PRKCI/PAK2/TRIOBP/BAIAP2L1/CDC42EP1/PLEKHH2/PREX1/GRB2/NRP1/ARPC1A/TPM1/MCU/LIMA1/SHANK3/ARPC2/RDX/MYO1D/TPM3/WASL	47
BP	GO:0006446	regulation of translational initiation	14/1190	82/18903	0.000557193944941654	0.023044861020564	0.0206490837611162	RPL13A/EIF3B/EIF4B/TPR/EIF3E/NCK2/EIF1/NPM1/EIF4A2/EIF3H/ATF4/YTHDF3/TMED2/EIF5B	14
BP	GO:1904951	positive regulation of establishment of protein localization	35/1190	310/18903	0.000588434653035253	0.0240855870478174	0.0215816143973371	ACSL4/SOX4/GLUD1/CD2AP/HSP90AB1/RACK1/VSNL1/PPARG/PPIA/CCT3/BCAP31/GLUL/TRIM28/MPC2/PDZK1/TPR/SMO/ANK3/VPS28/SAE1/C2CD5/PIK3R2/GOLPH3L/MAPK14/TCAF1/ERGIC3/OAZ1/UBL5/MAVS/PPARD/SERP1/CCT6A/MCU/TM9SF4/TCF7L2	35
BP	GO:0019081	viral translation	6/1190	18/18903	0.000591383361118885	0.0240855870478174	0.0215816143973371	EIF3B/EIF3G/PTBP1/PCBP2/EIF3L/DHX9	6
BP	GO:0060996	dendritic spine development	15/1190	92/18903	0.000595693736509327	0.0240855870478174	0.0215816143973371	APOE/RELN/SDK1/ASAP1/DTNBP1/NGEF/NCK2/CFL1/PAK2/DNM3/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2/WASL	15
BP	GO:0060998	regulation of dendritic spine development	11/1190	56/18903	0.000635591119774016	0.0255083902735972	0.0228565009309767	APOE/RELN/SDK1/ASAP1/DTNBP1/NGEF/DNM3/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2	11
BP	GO:0032869	cellular response to insulin stimulus	26/1190	208/18903	0.000645782369996727	0.0255483992756204	0.0228923505389756	AGT/AHSG/IGF1R/IGF2/IRS1/ATP2B1/PPARG/NUCKS1/RARRES2/PRKDC/PTPRA/SMARCC1/SNX5/PIP4K2A/STXBP4/PHIP/C2CD5/PARP1/PIK3R2/HDAC5/PRKCI/BAIAP2L1/RAB10/NCL/LONP1/GRB2	26
BP	GO:0018394	peptidyl-lysine acetylation	25/1190	197/18903	0.000650482779497611	0.0255483992756204	0.0228923505389756	SOX4/NCOA3/SUPT3H/ACTB/DEK/AUTS2/ZNF451/PRKAA2/MAP3K7/BAG6/ATAT1/YEATS2/BRPF3/MBD3/NFYA/KAT2A/CTBP1/PIH1D1/SET/KANSL1/PBXIP1/PAXIP1/EPC2/USP22/DIP2B	25
BP	GO:0006613	cotranslational protein targeting to membrane	8/1190	32/18903	0.000650734422302624	0.0255483992756204	0.0228923505389756	SSR1/SNAP25-AS1/SSR2/SRP14/SRP9/ZFAND2B/TRAM1/SEC61A1	8
BP	GO:0071825	protein-lipid complex subunit organization	10/1190	48/18903	0.000683955737077317	0.026439068655088	0.0236904246347003	APOA2/APOE/APOA1/AGT/APOC2/LIPC/APOC1/APOM/DGAT1/APOB	10
BP	GO:0006606	protein import into nucleus	22/1190	165/18903	0.000688059926239831	0.026439068655088	0.0236904246347003	AGT/RPL23/HSP90AB1/CD36/TRIM28/NUP153/TPR/CSE1L/LMNA/SMO/TXNIP/IPO9/PIK3R2/MAPK14/NUP107/TNPO2/E2F3/MAVS/PPP1R10/STK4/IPO7/NF1	22
BP	GO:0051168	nuclear export	22/1190	165/18903	0.000688059926239831	0.026439068655088	0.0236904246347003	RPS15/CALR/PTPN14/DDX39B/AKAP8L/XPO5/NUP153/TPR/CSE1L/EIF6/PABPN1/HNRNPA1/NUP107/NPM1/CPSF6/SMG5/SMG6/XPOT/SMG7/DHX9/TCF7L2/RANBP3	22
BP	GO:0043001	Golgi to plasma membrane protein transport	9/1190	40/18903	0.000697420880671469	0.0266100445878734	0.0238436256609104	RACK1/KIF13A/KRT18/ANK3/GOLPH3L/AMN/RAB10/GGA1/LYPLA1	9
BP	GO:1990778	protein localization to cell periphery	37/1190	337/18903	0.000707436846577138	0.0268034463968876	0.024016921136649	VIL1/DPP10/RACK1/ACTB/GNAI1/PIP5K1A/KIF13A/SLC9A3R1/ANK2/FLOT1/ROCK2/PDZK1/KRT18/BSG/ANK3/CCDC88A/DLG1/C2CD5/PIK3R2/GOLPH3L/AMN/PRKCI/BCL2L1/ATP6AP1/GORASP2/RAB10/CDH2/RAP2A/CLTC/ADAM10/TMED2/GGA1/ATP1B1/PALM/RDX/LYPLA1/RILPL1	37
BP	GO:0110053	regulation of actin filament organization	32/1190	278/18903	0.000713139239678056	0.0268318638928869	0.0240423843084444	APOA1/VIL1/SERPINF2/TMSB10/ACTG1/ARHGEF18/PFN1/WASHC1/ADD3/ROCK2/TRIM27/ARF1/CCDC88A/DLG1/BRAF/NCK2/PIK3R2/TMSB4X/PAK2/TRIOBP/BAIAP2L1/CDC42EP1/PLEKHH2/GRB2/NRP1/ARPC1A/TPM1/LIMA1/SHANK3/ARPC2/RDX/WASL	32
BP	GO:0019827	stem cell population maintenance	23/1190	177/18903	0.000756387531159413	0.0282628113367014	0.02532456837537	SOX4/NCOA3/ACTB/HMGA2/IGF2BP1/ARID4B/ASPM/SMARCA4/TPT1/SMARCC1/RIF1/SMO/TET1/BMPR1A/WDR43/ZFP36L2/BRAF/BICRAL/KAT2A/HOOK3/CDC73/CDH2/CTNNB1	23
BP	GO:0016571	histone methylation	22/1190	167/18903	0.000810512186975301	0.0295584630191361	0.0264855222249918	JARID2/SMYD3/ARID4B/AUTS2/EHMT2/NELFE/SETDB1/NSD2/TET3/LMNA/RIF1/ASH1L/TET1/NCOA6/NFYA/PIH1D1/KANSL1/CTNNB1/FBL/CARM1/EZH2/PAXIP1	22
BP	GO:0009260	ribonucleotide biosynthetic process	28/1190	234/18903	0.000820558310412824	0.0295584630191361	0.0264855222249918	ACSL4/H19/ELOVL2/NDUFA13/NDUFB7/ATP5MC2/ATP5ME/MPC2/ATP5F1D/ATP5F1E/UCK2/SLC25A1/PARP1/NDUFA3/TMSB4X/NDUFB11/CTPS2/AK3/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/GMPS/ATP6V0C/NDUFA11/ACACA/NME2	28
BP	GO:0019693	ribose phosphate metabolic process	48/1190	475/18903	0.000821239194218668	0.0295584630191361	0.0264855222249918	ACSL4/H19/ELOVL2/GAPDH/NDUFA13/CASK/NDUFB7/OLA1/PRKAA2/ATP5MC2/ATP5ME/MPC2/ATP5F1D/ATP5F1E/EIF6/RPTOR/DGAT1/DLG1/UCK2/SLC25A1/PFKL/PDE9A/PRPSAP1/PARP1/NDUFA3/ITPA/TMSB4X/NDUFB11/CTPS2/AK3/CACNB4/NDUFS2/MLXIPL/FOXK1/ATP5F1B/ATP5MF/SDHC/ATP5F1A/GMPS/TPI1/PDE7A/ATP6V0C/NDUFA11/ACACA/ATP1B1/NME2/TKT/CROT	48
BP	GO:0033700	phospholipid efflux	5/1190	13/18903	0.000823796219248716	0.0295584630191361	0.0264855222249918	APOA2/APOE/APOA1/APOC2/APOC1	5
BP	GO:0046831	regulation of RNA export from nucleus	5/1190	13/18903	0.000823796219248716	0.0295584630191361	0.0264855222249918	AKAP8L/NUP153/TPR/CPSF6/DHX9	5
BP	GO:0061000	negative regulation of dendritic spine development	5/1190	13/18903	0.000823796219248716	0.0295584630191361	0.0264855222249918	ASAP1/DTNBP1/NGEF/DNM3/EFNA1	5
BP	GO:0010811	positive regulation of cell-substrate adhesion	18/1190	125/18903	0.000830841695927473	0.0296151336087832	0.026536301257739	VTN/APOA1/MAP4K4/CALR/CD36/P4HB/UTRN/MDK/NPNT/CDK6/BRAF/DNM2/NEDD9/TRIOBP/PREX1/NRP1/STK4/ARPC2	18
BP	GO:0018205	peptidyl-lysine modification	43/1190	414/18903	0.000869601965016777	0.030794140172947	0.0275927365851901	SOX4/NCOA3/JARID2/SMYD3/SUPT3H/ACTB/DEK/ARID4B/AUTS2/EHMT2/ZNF451/NELFE/PRKAA2/TRIM28/SETDB1/NSD2/TRIM27/MAP3K7/TET3/LMNA/RIF1/BAG6/ATAT1/ASH1L/SAE1/YEATS2/NCOA6/BRPF3/MBD3/NFYA/KAT2A/CTBP1/PIH1D1/SET/KANSL1/CTNNB1/SUMO2/PBXIP1/EZH2/PAXIP1/EPC2/USP22/DIP2B	43
BP	GO:0034377	plasma lipoprotein particle assembly	7/1190	26/18903	0.000877261777256188	0.0308636643452859	0.0276550329234828	APOA2/APOE/APOA1/APOC1/APOM/DGAT1/APOB	7
BP	GO:0051222	positive regulation of protein transport	33/1190	294/18903	0.000919710635052678	0.0321483369078414	0.028806149058492	ACSL4/SOX4/GLUD1/CD2AP/HSP90AB1/RACK1/VSNL1/PPARG/PPIA/BCAP31/GLUL/TRIM28/MPC2/PDZK1/TPR/SMO/ANK3/VPS28/SAE1/C2CD5/PIK3R2/GOLPH3L/MAPK14/TCAF1/ERGIC3/OAZ1/UBL5/MAVS/PPARD/SERP1/MCU/TM9SF4/TCF7L2	33
BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	10/1190	50/18903	0.000958057606512535	0.03327407764157	0.0298148561486897	SNAP25-AS1/BAG6/SRP14/HSPA5/SRP9/ZFAND2B/RAB3GAP2/RAB10/TRAM1/SEC61A1	10
BP	GO:0019058	viral life cycle	35/1190	319/18903	0.000983778145497654	0.0339497451739254	0.0304202803019455	APOE/EEF1A1/RPSA/HSP90AB1/HMGA2/P4HB/PABPC1/ILF3/SRPK1/PPIA/NUCKS1/NECTIN2/DEK/TRIM28/SETDB1/NUP153/TRIM27/BSG/CD46/RNASEK/VPS28/PPIB/MORC2/PCBP2/IFITM3/ADAR/CTBP1/MAVS/ANPEP/CXADR/PVR/NRP1/STAU1/CHMP6/TRIM26	35
BP	GO:0099175	regulation of postsynapse organization	14/1190	87/18903	0.00102289524673752	0.0350762433343284	0.0314296660756392	APOE/RELN/DTNBP1/TANC1/NGEF/CFL1/NEDD9/NRCAM/CDH2/DNM3/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2	14
BP	GO:0048872	homeostasis of number of cells	33/1190	296/18903	0.00103252223404953	0.0351836821640273	0.0315259354083841	RHEX/RPS19/RPS6/RPS24/SOX4/RPS14/MIF/RPS17/PRKDC/FLVCR1/SMO/SOS1/CDK6/PKN1/ZNF251/UBAP2L/VPS54/MAPK14/PTBP3/ASXL1/ADAR/RC3H1/TCIRG1/CDK5RAP3/PRDX2/SKIL/CDH2/STAT5B/PRDX1/EZH2/ZNHIT1/NF1/ARMCX5-GPRASP2	33
BP	GO:0032970	regulation of actin filament-based process	42/1190	406/18903	0.00107380195184021	0.0363616185941893	0.0325814118545202	APOA1/VIL1/SERPINF2/TMSB10/CD2AP/RHOBTB1/ACTG1/ARHGEF18/PAM/PFN1/DSP/WASHC1/ANK2/ADD3/ABL2/MDK/ROCK2/TRIM27/ARF1/CCDC88A/DLG1/TAOK1/BRAF/NCK2/PIK3R2/TMSB4X/NEDD9/PAK2/TRIOBP/BAIAP2L1/CDC42EP1/PLEKHH2/GRB2/NRP1/ARPC1A/TPM1/STAU2/LIMA1/SHANK3/ARPC2/RDX/WASL	42
BP	GO:0000375	RNA splicing, via transesterification reactions	36/1190	333/18903	0.0010951719429491	0.0368549166888089	0.0330234259619566	MBNL3/PABPC1/SRPK1/DDX39B/RSRC1/USP49/KHSRP/PRPF4B/PTBP1/SNRPC/SNRPB/RALY/PRPF6/FXR1/SNRNP70/CDK13/HNRNPA1/UBL5/KHDC4/NPM1/PRPF40A/SNRPD2/U2AF2/MBNL1/DHX16/LSM7/HNRNPA3/NCL/HNRNPM/SNRPF/LSM4/PUF60/PRPF8/LSM2/DHX9/RBM39	36
BP	GO:1903050	regulation of proteolysis involved in protein catabolic process	27/1190	227/18903	0.00110232196540143	0.0368665457317589	0.0330338460326926	APOE/CEBPA/RPL23/RPL11/HSP90AB1/RACK1/RPL5/PTK2/RPS7/COP1/UBE2K/NOP53/BCAP31/SMARCC1/BAG6/CSNK2A1/UCHL5/UBQLN4/CLU/TMEM259/EIF3H/CSNK1E/FBXW8/ANKIB1/SUMO2/EFNA1/USP14	27
BP	GO:0001890	placenta development	20/1190	150/18903	0.00117983941891903	0.0390594032296636	0.0349987308766506	RPS6/CEBPA/IGF2/OVOL2/HSP90AB1/PTK2/PPARG/TRIM28/BPTF/BSG/ASH1L/ZNF568/PARP1/MAPK14/CUL7/FBXW8/PPARD/GRB2/TMED2/STK4	20
BP	GO:0009060	aerobic respiration	24/1190	194/18903	0.00118230751747228	0.0390594032296636	0.0349987308766506	COX6B1/NDUFA13/NOP53/NDUFB7/ATP5ME/ATP5F1D/ATP5F1E/NDUFA3/NDUFB11/COX6A1/NDUFS2/MLXIPL/COX5B/ATP5F1B/UQCRB/ATP5MF/CS/MSH2/UQCC2/SDHC/COX6C/ATP5F1A/UQCRQ/NDUFA11	24
BP	GO:0006999	nuclear pore organization	5/1190	14/18903	0.00121535226969566	0.0399077490740065	0.0357588814535016	NUP153/TPR/AHCTF1/NUP205/NUP107	5
BP	GO:0051348	negative regulation of transferase activity	31/1190	276/18903	0.00127971423869637	0.0417680225617888	0.0374257582046143	APOE/RPS15/AGT/RPL37/CEBPA/RPL23/RPL11/SMYD3/RPS20/RACK1/RPL5/PPARG/RPS7/PPIA/DTNBP1/WASHC1/TRIM27/PIP4K2A/PKN1/MIDN/PRKRIP1/NPM1/EIF4A2/ADAR/PAK2/CDK5RAP3/ZGPAT/CHMP6/CDK5RAP2/IPO7/NF1	31
BP	GO:0044089	positive regulation of cellular component biogenesis	49/1190	498/18903	0.00129436206549679	0.0419931357536624	0.037627468301741	APOA1/AGT/MAP4K4/VIL1/SERPINF2/RPS3/RACK1/CD36/ASAP1/EPS8L2/ADNP/AUTS2/PFN1/WASHC1/FLOT1/ROCK2/MPP7/TRIM28/SETDB1/SPIDR/TPR/ATAT1/CCDC88A/PIP4K2A/HGS/DLG1/MORC2/BRAF/DNM2/NCK2/MARK4/CLU/NEK7/RAB3GAP2/BAIAP2L1/PIH1D1/PRKCA/CDC42EP1/DNM3/FNBP1L/GRB2/NRP1/TPM1/STAU2/ARPC2/CDK5RAP2/PALM/ARMCX5-GPRASP2/WASL	49
BP	GO:0019079	viral genome replication	18/1190	130/18903	0.00131824715068456	0.042513470609577	0.038093708389456	EEF1A1/HMGA2/PABPC1/ILF3/SRPK1/PPIA/NUCKS1/DEK/TRIM28/SETDB1/PPIB/MORC2/PCBP2/IFITM3/ADAR/CTBP1/MAVS/STAU1	18
BP	GO:0006473	protein acetylation	27/1190	230/18903	0.00134077981906582	0.0429842902940746	0.0385155809749708	SOX4/NCOA3/SUPT3H/ACTB/DEK/AUTS2/ZNF451/PRKAA2/MAP3K7/BAG6/ATAT1/YEATS2/TAOK1/NAA38/BRPF3/MBD3/NFYA/KAT2A/CTBP1/PIH1D1/SET/KANSL1/PBXIP1/PAXIP1/EPC2/USP22/DIP2B	27
BP	GO:0006605	protein targeting	35/1190	325/18903	0.00136224076277352	0.0431223053690363	0.0386392478020624	RPL11/SSR1/NACA/NDUFA13/SNAP25-AS1/ROMO1/TOMM20/BCAP31/SSR2/PDZK1/ANK3/BAG6/SAE1/SRP14/HSPA5/HGS/STXBP4/C2CD5/AP3D1/SRP9/TCAF1/TOMM6/PEX6/MTX2/TIMM13/CLU/UBL5/TOMM40/PRKCI/ZFAND2B/GDI1/TRAM1/PARL/SEC61A1/YWHAZ	35
BP	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	19/1190	141/18903	0.00136349227495896	0.0431223053690363	0.0386392478020624	CEBPA/RPL11/HSP90AB1/RACK1/COP1/UBE2K/NOP53/BCAP31/SMARCC1/BAG6/UCHL5/UBQLN4/CLU/EIF3H/CSNK1E/FBXW8/ANKIB1/SUMO2/USP14	19
BP	GO:0051054	positive regulation of DNA metabolic process	33/1190	301/18903	0.0013689620752075	0.0431223053690363	0.0386392478020624	PRIM2/IGF1R/RPS3/HSP90AB1/ACTB/PRKDC/FGFR4/CCT3/SMARCA4/TRIM28/SMARCC1/SPIDR/NSD2/NVL/RIF1/PARP1/HNRNPA1/UCHL5/HDGFL2/BRPF3/NEK7/POGZ/UBE2V2/MSH2/PPP1R10/CTNNB1/CCT6A/SHLD1/SSBP1/PAXIP1/DHX9/EPC2/BABAM1	33
BP	GO:0033119	negative regulation of RNA splicing	7/1190	28/18903	0.00141388361719869	0.0442798927051013	0.0396764906755119	PTBP1/RPS26/TMBIM6/PTBP3/NPM1/U2AF2/RPS13	7
BP	GO:0019080	viral gene expression	15/1190	100/18903	0.00143998727185439	0.0443778601731035	0.0397642733030937	HMGA2/NUCKS1/CANX/EIF3B/SMARCA4/EIF3G/TRIM27/PTBP1/PCBP2/IFITM3/GALNT1/FUT8/RRP1B/EIF3L/DHX9	15
BP	GO:0061001	regulation of dendritic spine morphogenesis	9/1190	44/18903	0.00144158423596645	0.0443778601731035	0.0397642733030937	RELN/DTNBP1/NGEF/CFL1/DNM3/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2	9
BP	GO:1903573	negative regulation of response to endoplasmic reticulum stress	9/1190	44/18903	0.00144158423596645	0.0443778601731035	0.0397642733030937	RACK1/ATF6B/HSPA5/TMBIM6/NCK2/CLU/BCL2L1/GRINA/USP14	9
BP	GO:0150105	protein localization to cell-cell junction	6/1190	21/18903	0.00146878030540111	0.0449596140941423	0.0402855472406179	ACTB/ACTG1/ARHGEF18/DSP/MPP7/PAK2	6
BP	GO:0009152	purine ribonucleotide biosynthetic process	26/1190	220/18903	0.0014800376493513	0.0450496853044121	0.0403662545169024	ACSL4/H19/ELOVL2/NDUFA13/NDUFB7/ATP5MC2/ATP5ME/MPC2/ATP5F1D/ATP5F1E/SLC25A1/PARP1/NDUFA3/TMSB4X/NDUFB11/AK3/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/GMPS/ATP6V0C/NDUFA11/ACACA/NME2	26
BP	GO:0034446	substrate adhesion-dependent cell spreading	16/1190	111/18903	0.00156186374895667	0.0472747362673031	0.0423599859464168	APOA1/CALR/P4HB/PTK2/MDK/ACTN4/BRAF/DNM2/ATRNL1/NEDD9/TRIOBP/LAMB1/PREX1/NRP1/ARPC2/EFNA1	16
BP	GO:1902905	positive regulation of supramolecular fiber organization	22/1190	176/18903	0.00162296994961621	0.0488513954834479	0.043772733377953	APOE/APOA1/VIL1/SERPINF2/RPS3/PFN1/ROCK2/TRIM27/CCDC88A/DLG1/BRAF/NCK2/CLU/BAIAP2L1/CDC42EP1/GRB2/NRP1/TPM1/ARPC2/COLGALT1/CDK5RAP2/WASL	22
BP	GO:0032259	methylation	40/1190	390/18903	0.00163450992354087	0.0489269324074278	0.0438404173734835	TARBP1/JARID2/SMYD3/ARID4B/AUTS2/EHMT2/PCMTD1/NELFE/TRIM28/SETDB1/NSD2/WDR6/TET3/LMNA/RIF1/ASH1L/PCMTD2/TET1/SNRPB/CMTR1/DNMT3A/PARP1/METTL8/TRMT1/NCOA6/HELLS/MBD3/NFYA/THADA/SNRPD2/PIH1D1/MTR/KANSL1/CTNNB1/FBL/SNRPF/CARM1/EZH2/FBXO11/PAXIP1	40
BP	GO:0009259	ribonucleotide metabolic process	46/1190	466/18903	0.00167974248952757	0.0494705046998177	0.0443274790999902	ACSL4/H19/ELOVL2/GAPDH/NDUFA13/CASK/NDUFB7/OLA1/PRKAA2/ATP5MC2/ATP5ME/MPC2/ATP5F1D/ATP5F1E/EIF6/RPTOR/DGAT1/DLG1/UCK2/SLC25A1/PFKL/PDE9A/PARP1/NDUFA3/ITPA/TMSB4X/NDUFB11/CTPS2/AK3/CACNB4/NDUFS2/MLXIPL/FOXK1/ATP5F1B/ATP5MF/SDHC/ATP5F1A/GMPS/TPI1/PDE7A/ATP6V0C/NDUFA11/ACACA/ATP1B1/NME2/CROT	46
BP	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	35/1190	329/18903	0.00168006143683397	0.0494705046998177	0.0443274790999902	MBNL3/PABPC1/SRPK1/DDX39B/RSRC1/USP49/PRPF4B/PTBP1/SNRPC/SNRPB/RALY/PRPF6/FXR1/SNRNP70/CDK13/HNRNPA1/UBL5/KHDC4/NPM1/PRPF40A/SNRPD2/U2AF2/MBNL1/DHX16/LSM7/HNRNPA3/NCL/HNRNPM/SNRPF/LSM4/PUF60/PRPF8/LSM2/DHX9/RBM39	35
BP	GO:0000398	mRNA splicing, via spliceosome	35/1190	329/18903	0.00168006143683397	0.0494705046998177	0.0443274790999902	MBNL3/PABPC1/SRPK1/DDX39B/RSRC1/USP49/PRPF4B/PTBP1/SNRPC/SNRPB/RALY/PRPF6/FXR1/SNRNP70/CDK13/HNRNPA1/UBL5/KHDC4/NPM1/PRPF40A/SNRPD2/U2AF2/MBNL1/DHX16/LSM7/HNRNPA3/NCL/HNRNPM/SNRPF/LSM4/PUF60/PRPF8/LSM2/DHX9/RBM39	35
CC	GO:0022626	cytosolic ribosome	81/1220	105/19869	3.99772313220082e-77	2.71845172989656e-74	2.07881602874443e-74	RPS18/RPL28/RPS19/RPL8/RPS28/RPL13A/RPS15/RPS11/RPL37A/RPL36/RPLP0/RPL18/RPS6/RPS27/RPLP1/RPL13/RPS24/RPL3/RPLP2/RPS2/RPL37/RPL18A/RPS4X/RPL10/RPL39/RPL35/UBA52/RPL38/RPS16/RPL23/RPSA/RPL11/RPS14/RPL27A/RPS21/RPS5/RPL30/RPS23/RPS27A/RPL36A/RPS20/RPL32/RPS3/RPL14/RPS17/RPL9/RPS9/RPL6/RACK1/RPL29/RPL41/RPL19/RPL17/RPL7/RPL4/RPL15/RPL7A/RPS12/RPS10/RPL5/RPL12/RPS25/RPS7/RPL35A/RPS8/RPL21/RPL10A/RPL26/RPL31/RPL27/RPL34/RPL24/RPL23A/RPL7L1/FAU/RPS29/RPL22/RPS26/RPS3A/RPS15A/RPS13	81
CC	GO:0044391	ribosomal subunit	87/1220	188/19869	7.23980615528523e-55	2.46153409279698e-52	1.88234960037416e-52	RPS18/RPL28/RPS19/RPL8/RPS28/RPL13A/RPS15/RPS11/RPL37A/RPL36/RPLP0/RPL18/RPS6/RPS27/RPLP1/RPL13/RPS24/RPL3/RPLP2/RPS2/RPL37/RPL18A/RPS4X/RPL10/RPL39/RPL35/UBA52/RPL38/RPS16/RPL23/RPSA/RPL11/RPS14/RPL27A/RPS21/RPS5/RPL30/RPS23/RPS27A/RPL36A/RPS20/RPL32/RPS3/RPL14/RPS17/RPL9/RPS9/RPL6/RACK1/RPL29/RPL41/RPL19/RPL17/RPL7/RPL4/RPL15/RPL7A/RPS12/RPS10/RPL5/RPL12/RPS25/RPS7/RPL35A/RPS8/RPL21/RPL10A/RPL26/RPL31/RPL27/RPL34/RPL24/RPL23A/RPL7L1/FAU/RPS29/RPL22/MRPS21/RPS26/RPS3A/NPM1/RPS15A/GADD45GIP1/DAP3/MRPL42/RPS13/MRPL14	87
CC	GO:0005840	ribosome	94/1220	232/19869	6.9835026936985e-53	1.58292727723833e-50	1.21047380024107e-50	RPS18/RPL28/RPS19/RPL8/RPS28/RPL13A/RPS15/RPS11/RPL37A/RPL36/RPLP0/RPL18/RPS6/RPS27/RPLP1/RPL13/RPS24/RPL3/RPLP2/RPS2/RPL37/RPL18A/RPS4X/RPL10/RPL39/RPL35/UBA52/RPL38/RPS16/RPL23/RPSA/RPL11/RPS14/RPL27A/RPS21/RPS5/RPL30/RPS23/RPS27A/RPL36A/RPS20/RPL32/RPS3/RPL14/RPS17/RPL9/RPS9/RPL6/RACK1/RPL29/RPL41/RPL19/RPL17/RPL7/RPL4/RPL15/RPL7A/RPS12/RPS10/RPL5/RPL12/RPS25/RPS7/RPL35A/RPS8/RPL21/RPL10A/RPL26/RPL31/RPL27/CANX/RPL34/RPL24/RPL23A/RPL7L1/FAU/RPS29/RPL22/MRPS21/RPS26/RPS3A/MTG1/NPM1/RPS15A/GADD45GIP1/EIF3H/DAP3/RRBP1/GCN1/MRPL42/SERP1/RPS13/DHX9/MRPL14	94
CC	GO:0022625	cytosolic large ribosomal subunit	48/1220	59/19869	4.09747849872063e-48	6.96571344782507e-46	5.32672204833682e-46	RPL28/RPL8/RPL13A/RPL37A/RPL36/RPLP0/RPL18/RPLP1/RPL13/RPL3/RPLP2/RPL37/RPL18A/RPL10/RPL39/RPL35/UBA52/RPL38/RPL23/RPL11/RPL27A/RPL30/RPL36A/RPL32/RPL14/RPL9/RPL6/RPL29/RPL41/RPL19/RPL17/RPL7/RPL4/RPL15/RPL7A/RPL5/RPL12/RPL35A/RPL21/RPL10A/RPL26/RPL31/RPL27/RPL34/RPL24/RPL23A/RPL7L1/RPL22	48
CC	GO:0015934	large ribosomal subunit	52/1220	115/19869	1.46841950561724e-32	1.99705052763945e-30	1.52715628584193e-30	RPL28/RPL8/RPL13A/RPL37A/RPL36/RPLP0/RPL18/RPLP1/RPL13/RPL3/RPLP2/RPL37/RPL18A/RPL10/RPL39/RPL35/UBA52/RPL38/RPL23/RPL11/RPL27A/RPL30/RPL36A/RPL32/RPL14/RPL9/RPL6/RPL29/RPL41/RPL19/RPL17/RPL7/RPL4/RPL15/RPL7A/RPL5/RPL12/RPL35A/RPL21/RPL10A/RPL26/RPL31/RPL27/RPL34/RPL24/RPL23A/RPL7L1/RPL22/NPM1/GADD45GIP1/MRPL42/MRPL14	52
CC	GO:0022627	cytosolic small ribosomal subunit	34/1220	45/19869	2.135920778914e-32	2.42071021610254e-30	1.85113134172547e-30	RPS18/RPS19/RPS28/RPS15/RPS11/RPS6/RPS27/RPS24/RPS2/RPS4X/UBA52/RPS16/RPSA/RPS14/RPS21/RPS5/RPS23/RPS27A/RPS20/RPS3/RPS17/RPS9/RACK1/RPS12/RPS10/RPS25/RPS7/RPS8/FAU/RPS29/RPS26/RPS3A/RPS15A/RPS13	34
