#gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	ENTREZID
STK19	5.6284993914822e-37	0.305537639498825	0.185	0.074	1.91515320294573e-32	8859
DDX1	7.12284728688361e-38	0.305221960757045	0.246	0.11	2.42362001783502e-33	1653
KPNB1	1.14920551574799e-27	0.305098779582211	0.321	0.178	3.9102866878841e-23	3837
YPEL1	1.31208963776466e-52	0.305068225097576	0.179	0.059	4.46451620145803e-48	29799
MTPN	1.75317847330088e-27	0.304947063220656	0.147	0.062	5.96536507325358e-23	136319
SOGA1	2.27958802909876e-100	0.304795415302492	0.137	0.025	7.75652622781145e-96	140710
TMEM87B	1.55519133300725e-38	0.30463674814648	0.15	0.054	5.29169402969046e-34	84910
NRF1	1.01676702745775e-29	0.3044791152539	0.363	0.204	3.45965148762772e-25	4899
YLPM1	2.83675220468595e-25	0.304437821036899	0.333	0.192	9.65233305166442e-21	56252
KIF21A	4.86775558297459e-24	0.304348389761715	0.463	0.298	1.65630251466294e-19	55605
SLC12A9	7.73756342499661e-49	0.304074438388366	0.184	0.064	2.63278333098935e-44	56996
CCDC124	7.23849160777071e-86	0.303994843456896	0.121	0.022	2.46296915446006e-81	115098
ST13	1.01217489802604e-30	0.303910530637504	0.317	0.168	3.4440263080234e-26	6767
SMIM7	3.20565844439427e-46	0.303659178007429	0.336	0.158	1.0907573422896e-41	79086
CYC1	6.08199308257071e-47	0.303590085716895	0.107	0.029	2.06945896627551e-42	1537
PLEC	5.60820066226329e-31	0.303561076287018	0.233	0.11	1.90824635734171e-26	5339
R3HDM1	1.11600477293509e-25	0.303535948267679	0.473	0.301	3.79731784038893e-21	23518
RHOA	3.20454118802531e-25	0.303531934609294	0.244	0.127	1.09037718463749e-20	387
NUDCD3	3.23113770411011e-27	0.303526864388932	0.418	0.25	1.09942691520051e-22	23386
OBSL1	1.01472035177707e-67	0.303376546231999	0.13	0.031	3.45268746895665e-63	23363
MFSD3	1.36913628646338e-79	0.303366245685124	0.12	0.024	4.65862312832028e-75	113655
CYP27A1	1.6325609109099e-17	0.303216755649134	0.508	0.368	5.55495175546204e-13	1593
DENND1B	2.76751980431577e-16	0.303125481472615	0.522	0.388	9.41676288616483e-12	163486
UGDH	3.33361098725592e-24	0.303006247143152	0.358	0.211	1.1342944745237e-19	7358
HOXA3	0	0.302911963259866	0.104	0.003	0	3200
PGLYRP2	3.55288907947183e-43	0.302713304109931	0.169	0.061	1.20890603818109e-38	114770
DYNLRB1	1.51194902835712e-111	0.302610764124934	0.11	0.015	5.14455776388793e-107	83658
CDK3	1.99754371526209e-28	0.302532093137088	0.185	0.083	6.79684224555078e-24	1018
FAM20C	1.99572183925001e-33	0.302515128420418	0.421	0.237	6.79064313023207e-29	56975
SYNJ2	4.58058334024269e-32	0.302465269334931	0.207	0.094	1.55858928735098e-27	8871
PRKD1	1.62659156849244e-23	0.302335367665468	0.19	0.095	5.53464047095239e-19	5587
PUM2	4.75347869998441e-15	0.302235707643376	0.637	0.528	1.6174186624567e-10	23369
HACD2	9.76732712417056e-30	0.302182031293577	0.379	0.214	3.32343072727027e-25	201562
EIF4G1	6.712297340583e-31	0.302072560169597	0.365	0.201	2.28392629310677e-26	1981
SLC38A9	1.48401109434781e-24	0.302032133940102	0.29	0.162	5.04949614962785e-20	153129
WNK2	1.89727400900178e-59	0.301796766161903	0.107	0.024	6.45566454302945e-55	65268
FAM83H	1.17600368415434e-78	0.301651083775164	0.155	0.037	4.00147013570356e-74	286077
SERPINA5	1.52416665577064e-50	0.301498245833408	0.202	0.073	5.18612946292516e-46	5104
SLC35B3	3.14809947957178e-71	0.301343043994899	0.209	0.064	1.07117232891909e-66	51000
RGL1	9.41400999499645e-17	0.301242204192507	0.206	0.116	3.20321104089749e-12	23179
PSMC5	3.15146522780781e-31	0.301068529535763	0.142	0.056	1.07231755841389e-26	5705
SNRNP200	1.40638351540037e-36	0.300845450166516	0.218	0.095	4.78536054950128e-32	23020
SLC2A14	5.19536209774156e-33	0.30080833034097	0.133	0.049	1.76777390737754e-28	144195
GOLGA2	1.32110648318666e-34	0.300731496333173	0.215	0.094	4.49519691969094e-30	2801
CENPJ	1.32748882426426e-42	0.300628460869408	0.137	0.045	4.51691347344158e-38	55835
EIF2AK1	9.01456763636059e-49	0.300536363532348	0.279	0.118	3.06729678394805e-44	27102
SRPK2	9.4692532669195e-12	0.300496078312769	0.63	0.527	3.22200811660203e-07	6733
TDP2	3.31845863674252e-92	0.300488309669141	0.195	0.048	1.12913873573801e-87	51567
COPS5	5.93889365091576e-31	0.300360152854269	0.145	0.057	2.0207679536606e-26	10987
CALU	1.98978990931566e-41	0.300358987394456	0.289	0.133	6.77045914543747e-37	813
CWC27	2.46214761626533e-24	0.300193741109806	0.298	0.167	8.3777034791044e-20	10283
MED16	1.47538315055446e-58	0.299828746722598	0.124	0.031	5.02013870807662e-54	10025
ZFP82	1.94273031658921e-206	0.299681122895032	0.137	0.013	6.61033417522644e-202	284406
ZNF358	4.42637348490674e-75	0.299185759661039	0.172	0.045	1.50611784197437e-70	140467
KIF5B	9.24360801312798e-25	0.299174708834808	0.284	0.157	3.14523006254693e-20	3799
TMEM91	5.17083132006978e-54	0.299127141445084	0.188	0.063	1.75942706496694e-49	641649
ZNF337-AS1	1.35017974225474e-28	0.299075086519095	0.298	0.159	4.59412159099599e-24	102724826
ZNF706	4.81090640933833e-26	0.2989196215205	0.218	0.109	1.63695901484146e-21	51123
THOP1	2.13796391381268e-69	0.298758273556878	0.243	0.081	7.27463601313903e-65	7064
HDHD2	4.43231049070687e-43	0.298700085115358	0.258	0.113	1.50813796756792e-38	84064
ARL6IP4	2.64289752714187e-35	0.298677254321872	0.244	0.113	8.99272312585291e-31	51329
MAT2A	1.35941178213123e-23	0.298512583448799	0.195	0.097	4.62553452987973e-19	4144
NARF	1.71626761360468e-30	0.298315064607596	0.142	0.056	5.83977218205128e-26	26502
YWHAQ	1.84235730010748e-37	0.298304513019117	0.284	0.135	6.26880494934573e-33	10971
CACUL1	1.05726420762419e-23	0.298243800476191	0.298	0.168	3.59744719286207e-19	143384
NSFL1C	1.11695885524346e-30	0.298158036686578	0.157	0.065	3.80056420085139e-26	55968
RAB11FIP4	1.36660584642868e-69	0.29811863678297	0.196	0.058	4.65001305305822e-65	84440
POM121C	9.57790827220499e-38	0.298063397423225	0.253	0.116	3.25897906870047e-33	100101267
PRMT1	1.00171026394029e-72	0.298047949051153	0.169	0.045	3.40841934408325e-68	3276
YWHAB	2.75729848232933e-36	0.298014400547154	0.179	0.072	9.38198381597377e-32	7529
VPS52	2.1380409941561e-76	0.297940735209998	0.203	0.059	7.27489828671556e-72	6293
DCAKD	5.56585296797391e-39	0.297776669390807	0.234	0.102	1.8938371308828e-34	79877
DNPH1	1.36579436030599e-109	0.297508024584412	0.105	0.014	4.64725189037716e-105	10591
ZNF606	1.84207528603094e-79	0.29750232128821	0.151	0.035	6.26784536824887e-75	80095
RBM10	7.02161057293902e-27	0.297436709423032	0.24	0.122	2.38917321354823e-22	8241
HDLBP	1.12649871778951e-18	0.29743253581955	0.569	0.415	3.8330245371506e-14	3069
XAB2	4.35338061281316e-87	0.297205396785415	0.18	0.044	1.4812812873158e-82	56949
CDKL5	6.67076185891048e-38	0.296872994508563	0.214	0.091	2.26979343011288e-33	6792
ZNF430	3.55932230328288e-166	0.296846207498162	0.118	0.012	1.21109500691503e-161	80264
LSR	4.40591154889734e-57	0.296739171096886	0.235	0.086	1.49915546362781e-52	51599
APBB2	1.73857824694582e-13	0.296667398580659	0.65	0.528	5.91568634305785e-09	323
TNFAIP8L1	6.28004199656113e-62	0.296380836930859	0.204	0.066	2.13684708974989e-57	126282
NDUFA10	7.09468888019118e-20	0.296293163055082	0.369	0.232	2.41403883837385e-15	4705
FGFR2	3.51861262871026e-75	0.296243278248736	0.376	0.146	1.19724313304495e-70	2263
COA1	5.56300806423245e-23	0.296174958163034	0.475	0.312	1.89286912393573e-18	55744
RXRB	9.47832425690537e-60	0.29613172709763	0.152	0.043	3.22509461165462e-55	6257
SGSM1	4.05731975653686e-127	0.295919459346157	0.12	0.016	1.38054362035923e-122	129049
PHLDB3	1.8037379640782e-53	0.295791737256345	0.282	0.116	6.13739879657248e-49	653583
LMF2	8.34413529982359e-55	0.295788708024358	0.152	0.045	2.83917547711797e-50	91289
CXXC1	2.51406334460069e-41	0.295737444534064	0.125	0.039	8.5543519363383e-37	30827
EBP	8.94907045702497e-26	0.29570746689334	0.16	0.071	3.04501071370732e-21	10682
UBR5	5.31940578346712e-14	0.295361511733794	0.61	0.473	1.80998101188252e-09	51366
CENPX	5.98905284641458e-21	0.295119586858834	0.115	0.049	2.03783512152102e-16	201254
KIAA1328	1.24406395372995e-29	0.294947957747696	0.398	0.232	4.23305200896152e-25	57536
SSR3	8.46758865375557e-39	0.294909498704329	0.182	0.071	2.88118171532687e-34	6747
IKBKB	6.12333130120443e-28	0.294594908260259	0.235	0.117	2.08352470854782e-23	3551
SLC25A43	1.59998453774761e-48	0.294312225444383	0.2	0.073	5.44410738814001e-44	203427
MTIF3	6.24963296348118e-51	0.294228546234206	0.192	0.067	2.12650011215411e-46	219402
SCRIB	2.52439170866933e-74	0.294070052051129	0.169	0.044	8.58949522791825e-70	23513
ATP5MC1	1.04652554162941e-36	0.293720629163863	0.1	0.03	3.56090780794823e-32	516
CEBPG	2.07543792865216e-29	0.29371787818919	0.22	0.105	7.06188509603184e-25	1054
ANXA4	3.48176685227919e-18	0.293470918836924	0.398	0.262	1.18470598915652e-13	307
KYAT1	1.07907095201764e-40	0.293374649856554	0.312	0.15	3.67164682133523e-36	883
PIM1	8.49499180316292e-70	0.293312157549267	0.131	0.03	2.89050591094421e-65	5292
ACSL3	9.18139367847512e-23	0.293068805172519	0.441	0.284	3.12406101303794e-18	2181
INTS8	2.94899401096022e-38	0.292893701908266	0.229	0.1	1.00342470216933e-33	55656
LMAN1	5.18233060120667e-21	0.29286051889068	0.344	0.208	1.76333981036658e-16	3998
ARID2	4.28328789356174e-13	0.292839464115049	0.486	0.358	1.45743153866332e-08	196528
GIPC1	2.19840928503906e-78	0.292681635687549	0.183	0.048	7.48030743327391e-74	10755
ZMYM2	4.26066170876984e-16	0.29237737125277	0.556	0.416	1.44973275302603e-11	7750
FARSB	3.29524624010381e-20	0.292337123157318	0.244	0.137	1.12124048565772e-15	10056
PIK3C2B	5.12097654637848e-45	0.292314461960825	0.137	0.043	1.74246347967074e-40	5287
SNAP47	7.08753346742668e-57	0.292157423575908	0.219	0.077	2.4116041376266e-52	116841
TCF12	7.68702897706978e-14	0.292139778807819	0.737	0.689	2.61558847973776e-09	6938
ORC4	3.68604086285877e-28	0.291970901147295	0.365	0.208	1.25421226399633e-23	5000
SEM1	7.62800599033439e-18	0.291947912805817	0.313	0.192	2.59550531827118e-13	7979
ARFRP1	9.93246214841508e-54	0.291843501208346	0.166	0.052	3.37961957061972e-49	10139
CDV3	4.49943905859177e-21	0.291390082764073	0.175	0.088	1.53097913407644e-16	55573
POLH	4.87044259139825e-74	0.29134222310017	0.198	0.057	1.65721679614917e-69	5429
WNK4	5.77917279778913e-208	0.291300683948192	0.112	0.008	1.96642133617573e-203	65266
RAB1B	4.48584544455476e-54	0.291044991327576	0.105	0.025	1.5263537709642e-49	81876
RBBP5	7.20473743532431e-63	0.290977317142921	0.217	0.072	2.45148395974345e-58	5929
TOX2	1.86678290009785e-82	0.290591470469504	0.161	0.038	6.35191549587296e-78	84969
ZFC3H1	9.11803195523552e-21	0.290566486544358	0.411	0.259	3.10250155308844e-16	196441
ARPC4	3.74372689866219e-39	0.290397768405687	0.128	0.042	1.2738405145388e-34	10093
RABGAP1	1.33763239319294e-20	0.289895150435494	0.466	0.314	4.55142798107828e-16	23637
IFITM10	6.37004421283719e-34	0.289575041675268	0.132	0.047	2.16747124385998e-29	402778
CWF19L1	6.98437869536817e-48	0.289487236690254	0.169	0.057	2.37650469488597e-43	55280
ARMC9	5.62001630227289e-60	0.289361827545633	0.142	0.038	1.91226674701137e-55	80210
RFTN2	3.22583919544326e-244	0.289348679666874	0.14	0.011	1.09762404464152e-239	130132
KLHL42	2.02165030575212e-36	0.289174533610083	0.157	0.059	6.87886733035216e-32	57542
NID1	4.11729178515909e-23	0.289141361520902	0.46	0.302	1.40094970281823e-18	4811
UFL1	8.31264791173826e-42	0.288955994649185	0.259	0.114	2.82846157844806e-37	23376
ERF	5.73899860887349e-38	0.288940037633828	0.225	0.096	1.9527516666553e-33	2077
RFNG	5.78744860479806e-35	0.288938053815558	0.156	0.06	1.96923726226859e-30	5986
DDX56	1.94889199454885e-40	0.288860763117639	0.151	0.053	6.6312999006519e-36	54606
ZNF813	1.04668204641254e-122	0.288814908036377	0.109	0.014	3.5614403311233e-118	126017
LRPAP1	1.4349663192731e-32	0.288695921079425	0.135	0.05	4.88261639795865e-28	4043
PUM1	1.91698802818546e-18	0.288455732099558	0.594	0.44	6.52274346470385e-14	9698
QSOX1	2.26307260432535e-224	0.288443373785472	0.137	0.012	7.70033084347742e-220	5768
ZNF317	6.78494855914613e-54	0.288353035781542	0.123	0.033	2.30864659673506e-49	57693
NDUFS5	3.80518315416392e-45	0.288249825337433	0.122	0.036	1.29475162003581e-40	4725
NELFB	4.45679459829301e-58	0.288108704261564	0.15	0.042	1.51646893001518e-53	25920
WDR4	8.03434703472945e-42	0.288041342693571	0.178	0.066	2.73376692203704e-37	10785
SPIN3	1.06030170304623e-20	0.287991760230448	0.155	0.074	3.60778257478511e-16	169981
GTF2H3	3.89109346037032e-30	0.287839512369333	0.13	0.049	1.3239834608256e-25	2967
POLR2H	2.63353560272615e-43	0.28763981789067	0.132	0.041	8.96086824183599e-39	5437
DDX17	4.07050740454585e-09	0.287418365782826	0.613	0.502	0.000138503084947077	10521
TYK2	1.1121190129418e-60	0.287402233600963	0.228	0.079	3.78409615343576e-56	7297
TMEM41B	5.9773925703669e-32	0.287257739887185	0.383	0.213	2.03386759599304e-27	440026
TAF4	1.8565505491928e-32	0.28696584815498	0.304	0.158	6.31709889868343e-28	6874
GIGYF2	7.25805732204107e-16	0.286727466508604	0.619	0.479	2.4696265843977e-11	26058
SEPHS2	6.8885747968111e-14	0.286615992833005	0.144	0.079	2.34390646036295e-09	22928
DENND6A	1.9563440538883e-30	0.286504098334307	0.205	0.094	6.65665627776034e-26	201627
ACP6	4.63469536661349e-65	0.286421149856424	0.221	0.073	1.57700144544391e-60	51205
ALG8	6.37317755935836e-34	0.286402787093259	0.216	0.096	2.16853739634728e-29	79053
ZNF737	2.9959720814406e-155	0.286346925258712	0.134	0.016	1.01940946043098e-150	100129842
ESPN	5.52301190010566e-60	0.286264366400179	0.161	0.047	1.87926002912995e-55	83715
ZNF138	1.74912655273327e-62	0.286087536210006	0.192	0.06	5.95157800833021e-58	7697
SMYD2	3.64991430602812e-30	0.285958246334536	0.257	0.127	1.24191984176913e-25	56950
ZP3	2.45072367045468e-101	0.285899226967857	0.112	0.017	8.33883236108908e-97	7784
EP400	8.57644366369116e-21	0.28559142471132	0.363	0.225	2.91822072100756e-16	57634
SARNP	8.2507522758285e-33	0.285533284210078	0.357	0.192	2.8074009693734e-28	84324
MEF2B	1.53935823354086e-66	0.285517435834667	0.196	0.06	5.23782032544611e-62	100271849
PUS1	4.8002143304705e-52	0.285455096289846	0.17	0.056	1.63332092808589e-47	80324
SPPL2B	3.90502041102518e-48	0.285437333141681	0.222	0.086	1.32872224505543e-43	56928
NBAS	4.16891437658713e-18	0.285206037932034	0.51	0.358	1.41851480577754e-13	51594
TXN	7.48055315832594e-09	0.285173001925004	0.137	0.085	0.000254533301765199	7295
CNOT2	1.55159147360065e-17	0.284994350000897	0.524	0.38	5.27944514807358e-13	4848
CMSS1	4.60824088367486e-22	0.284953263737462	0.437	0.283	1.56800004307921e-17	84319
SLC37A3	1.12863169635221e-36	0.28464558044285	0.181	0.073	3.84028221000802e-32	84255
COL27A1	6.23034355262916e-13	0.28438634524062	0.526	0.397	2.1199366972176e-08	85301
TRAP1	1.61910388102441e-25	0.284280325370997	0.353	0.204	5.50916286557365e-21	10131
GNA12	2.066367641208e-42	0.284165290044735	0.247	0.106	7.03102253597433e-38	2768
ZNF736	1.31040301499958e-50	0.284085295029111	0.179	0.061	4.45877729883756e-46	728927
BZW2	1.37410708541544e-39	0.284077271324337	0.165	0.061	4.67553676883457e-35	28969
TRRAP	5.26854366249195e-23	0.284025852319731	0.387	0.238	1.79267466659951e-18	8295
ZNF217	1.66895777236567e-45	0.283948434184941	0.199	0.075	5.67879571625144e-41	7764
JUP	1.09742816789385e-54	0.283921195600926	0.203	0.07	3.73410908407561e-50	3728
GALT	3.68476433106585e-23	0.283880932861181	0.297	0.171	1.25377791128847e-18	2592
PRRC1	8.22506630294902e-34	0.283815450971043	0.186	0.078	2.79866106024143e-29	133619
MLF2	1.01258241644966e-45	0.283789221345152	0.2	0.075	3.44541293021162e-41	8079
LYPLA2	6.65394459596775e-41	0.283625242941832	0.106	0.031	2.26407118822399e-36	11313
BRI3BP	2.21665668257692e-30	0.283425451880458	0.106	0.037	7.54239602813623e-26	140707
UQCR11	1.36618297874512e-58	0.283389592314375	0.163	0.049	4.64857420347813e-54	10975
RNF149	3.42747921112498e-18	0.283333880613263	0.482	0.33	1.16623407637739e-13	284996
CEP290	8.64989722185858e-23	0.283233748919858	0.248	0.133	2.9432140287096e-18	80184
PILRB	8.59188921777838e-30	0.283192828742928	0.37	0.211	2.92347622524127e-25	29990
ANKRD36B	6.62418367575661e-20	0.283111499028971	0.117	0.051	2.25394473751294e-15	57730
PYGO2	3.92613004965326e-85	0.283009427907708	0.11	0.019	1.33590501069502e-80	90780
PRPF40B	1.68846996771281e-46	0.282916294522285	0.231	0.092	5.74518791213962e-42	25766
METAP1D	4.47996650246375e-39	0.282645060470754	0.196	0.079	1.52435340212832e-34	254042
SPRED1	6.16509079517384e-48	0.282621144577409	0.197	0.071	2.09773379396585e-43	161742
STT3A	2.86700048071084e-37	0.282581458279058	0.132	0.045	9.75525583566669e-33	3703
DENR	9.16952356872239e-42	0.282430644988648	0.236	0.099	3.12002208949348e-37	8562
GPD2	4.39733208597953e-40	0.282272111847974	0.215	0.089	1.49623621557539e-35	2820
STK35	7.60514469718659e-50	0.282240348964638	0.174	0.059	2.58772653466471e-45	140901
EGLN2	5.022940630556e-59	0.28212140179914	0.146	0.04	1.70910577895299e-54	112398
TTC6	6.74762072914378e-17	0.282021528094434	0.54	0.401	2.29594542929846e-12	319089
ABHD3	1.24049863900565e-17	0.281853653612606	0.338	0.215	4.22092066908064e-13	171586
KDM6B	7.89355900253766e-58	0.281558963915132	0.171	0.052	2.68586238620346e-53	23135
FAM168B	4.76884759582413e-32	0.281179787168414	0.364	0.198	1.62264808295512e-27	130074
SCFD2	1.04364341878453e-11	0.281127563500925	0.551	0.441	3.55110109675624e-07	152579
MYO5C	7.06555850968938e-44	0.280993241903724	0.288	0.129	2.40412693850691e-39	55930
CLTA	1.7250392230176e-22	0.280945141784914	0.178	0.087	5.86961846023968e-18	1211
FAM53B	2.64183108361781e-36	0.28080343131854	0.182	0.074	8.98909444511797e-32	9679
ING5	7.1254623112239e-28	0.28074179999631	0.25	0.127	2.42450980601705e-23	84289
TMEM63B	7.6160915633363e-36	0.280612111973661	0.32	0.162	2.59145131534081e-31	55362
BCAT2	6.40856882685266e-33	0.280561598219604	0.165	0.067	2.18057962902489e-28	587
TMEM214	8.15855430932503e-59	0.279802852813044	0.136	0.036	2.77602968929094e-54	54867
CCDC148	5.20002444897682e-17	0.279572125496208	0.131	0.064	1.76936031900885e-12	130940
RAB2A	4.47885181514216e-17	0.279460488901084	0.482	0.337	1.52397411862027e-12	5862
DNAJB11	6.92067377838564e-45	0.279335637428304	0.159	0.054	2.3548284598335e-40	51726
CAPRIN1	1.42768529411426e-25	0.279306510011179	0.352	0.204	4.85784198175317e-21	4076
GPATCH4	3.93892653369035e-51	0.279242083098377	0.131	0.037	1.34025914235348e-46	54865
OXR1	0.000882834880643211	0.279191388349155	0.296	0.312	1	55074
AKAP1	6.6169270200198e-30	0.279184354513289	0.269	0.137	2.25147558783194e-25	8165
DUS1L	2.05034678780012e-23	0.279168350601583	0.226	0.117	6.9765099801687e-19	64118
TGFBR2	2.1688440777323e-21	0.278989873012337	0.399	0.249	7.37970885889191e-17	7048
LZTR1	4.15678703028111e-73	0.278950849719087	0.125	0.027	1.41438835492345e-68	8216
UBE2L3	2.33388572263985e-48	0.278923237537554	0.286	0.123	7.94127955985435e-44	7332
PDS5B	5.23633457566056e-20	0.278646238240382	0.447	0.297	1.78171520271426e-15	23047
ALCAM	2.07579605691167e-09	0.27860939565711	0.605	0.5	7.06310366324764e-05	214
NAPB	4.5897494889346e-49	0.278301981714964	0.252	0.102	1.56170816110489e-44	63908
KRAS	5.51509346392988e-29	0.277875617990157	0.197	0.09	1.87656570203678e-24	3845
DLX6-AS1	7.29039362332222e-295	0.277776075951499	0.105	0.004	2.48062933427162e-290	285987
INPPL1	1.48633983816667e-42	0.277735186601877	0.143	0.047	5.05741993334592e-38	3636
AGO2	4.27887498203585e-30	0.277710551557463	0.339	0.185	1.45593000138752e-25	27161
INTS11	1.38813658712445e-46	0.277634360839047	0.181	0.064	4.72327355134965e-42	54973
ADRM1	1.29061027595462e-53	0.277509283033951	0.126	0.034	4.3914305249632e-49	11047
RNF126	8.54881006994672e-49	0.277383301845987	0.17	0.058	2.90881811440007e-44	55658
NR5A2	8.06157138894038e-11	0.277157067717913	0.603	0.552	2.74303028080085e-06	2494
SAMD4B	5.1019917611165e-36	0.277083944406879	0.353	0.183	1.7360037166375e-31	55095
TXNRD2	5.83025900963533e-31	0.277023952935194	0.22	0.103	1.98380393061852e-26	10587
AGAP1	6.34376123670251e-15	0.276974137790914	0.657	0.546	2.1585281984004e-10	116987
SLC12A8	8.92572589999122e-39	0.276810464362012	0.223	0.096	3.03706749473101e-34	84561
CAMK2N1	1.97900736261014e-23	0.276787418020513	0.127	0.054	6.73377045201727e-19	55450
LIMS1	6.9634013718534e-27	0.276626764215572	0.409	0.242	2.36936695078684e-22	3987
SERPINB1	1.72500615580884e-93	0.276508857207166	0.128	0.023	5.86950594575517e-89	1992
COG2	7.23469361624936e-50	0.276498466776365	0.26	0.105	2.46167684986501e-45	22796
GTPBP2	1.45406533239164e-79	0.276304096486178	0.153	0.036	4.9476026999958e-75	54676
ZNF566	7.98034496995119e-42	0.276302773166197	0.227	0.094	2.71539217947559e-37	84924
USP3	1.75313684604805e-22	0.276087667189088	0.445	0.285	5.96522343236311e-18	9960
VIRMA	1.24223812190973e-28	0.275924641295689	0.267	0.137	4.22683943361006e-24	25962
OPHN1	2.09409486391532e-41	0.275909668425084	0.161	0.057	7.12536718395828e-37	4983
CSNK1D	3.25662366151144e-34	0.275909549527626	0.262	0.125	1.10809876706588e-29	1453
DKC1	1.88754507336658e-51	0.275850044496912	0.119	0.032	6.42256086663713e-47	1736
UTP20	2.93751744656845e-33	0.275691440905865	0.198	0.086	9.9951968636938e-29	27340
LAMP1	3.32476891354858e-17	0.275660598041714	0.189	0.104	1.13128587052404e-12	3916
DYNC1H1	1.27031634734057e-24	0.275520927196817	0.315	0.179	4.32237840346101e-20	1778
METTL7A	2.09205486390629e-12	0.275362103346204	0.298	0.199	7.11842587992754e-08	25840
HSF1	4.34365260675867e-37	0.275309872520526	0.171	0.067	1.4779712359757e-32	3297
AFTPH	8.31917742781012e-23	0.274832575337045	0.305	0.174	2.83068331158667e-18	54812
POLE2	5.97328272222124e-37	0.274805270365693	0.139	0.049	2.032469179063e-32	5427
ATG13	5.3425913963348e-33	0.274789083484556	0.24	0.112	1.81787014851688e-28	9776
ANKRD27	8.04195541327255e-20	0.274757362614734	0.12	0.053	2.73635574892012e-15	84079
ENO1	5.1128489904122e-20	0.274699640838532	0.193	0.102	1.73969799747765e-15	2023
WDR45B	7.95519207416543e-36	0.274669374680964	0.206	0.088	2.70683365515553e-31	56270
DPP8	1.04500842995941e-21	0.27406039388742	0.277	0.157	3.55574568377989e-17	54878
MRPS35	1.65163889722999e-41	0.27392265585366	0.208	0.084	5.61986651171476e-37	60488
MOGS	2.6751399700489e-48	0.273916779106192	0.155	0.05	9.10243126208838e-44	7841
KIDINS220	3.67799691393265e-27	0.273840689478357	0.4	0.235	1.25147522993472e-22	57498
DIS3L2	6.86973748098024e-17	0.273618764151707	0.451	0.313	2.33749687527834e-12	129563
PIGZ	3.55585781082129e-66	0.27342600959269	0.125	0.029	1.20991617871005e-61	80235
TSNARE1	2.53244723767816e-59	0.273319534436898	0.25	0.092	8.61690497092369e-55	203062
NAPA	7.26624739297323e-20	0.273167122432271	0.244	0.136	2.47241333793307e-15	8775
PACS1	1.10093053611817e-28	0.273161737458405	0.309	0.164	3.74602624219568e-24	55690
BRCA1	1.78328843829893e-37	0.273099444424924	0.132	0.045	6.06781724015592e-33	672
CPQ	1.18438947732123e-14	0.272963853213622	0.558	0.419	4.03000363553321e-10	10404
F10	9.0436684626153e-15	0.272955870607369	0.201	0.118	3.07719863108948e-10	2159
ERCC2	4.06608807121986e-82	0.272622155094122	0.147	0.033	1.38352712711327e-77	2068
ABHD12	2.59287069159583e-30	0.272591570882988	0.227	0.108	8.82250181522396e-26	26090
MPV17L	2.205934811109e-38	0.272215641556955	0.163	0.061	7.50591378827948e-34	255027
TEAD2	9.16298917091869e-133	0.272124640574998	0.105	0.012	3.11779869529679e-128	8463
EIF3K	9.58959466997618e-41	0.272021510984411	0.217	0.09	3.26295548240609e-36	27335
COPS6	2.62857624865084e-40	0.271842226806294	0.114	0.035	8.94399354365935e-36	10980
USF2	3.26160417399708e-32	0.271837728721144	0.185	0.079	1.10979343624425e-27	7392
OPA1	3.29353355333659e-18	0.271834901988354	0.383	0.251	1.12065772685831e-13	4976
WAC	7.71259374704541e-17	0.27175005892854	0.594	0.447	2.62428714836967e-12	51322
CAB39	1.13854462216074e-27	0.271713494608528	0.359	0.202	3.87401193136412e-23	51719
ATP6V1E1	3.0936265331923e-43	0.271518831143327	0.185	0.069	1.05263736418401e-38	529
PIK3CA	8.28865563261571e-26	0.271488931314421	0.282	0.151	2.82029796555382e-21	5290
SND1	7.29244626317958e-13	0.271078519929267	0.72	0.627	2.48132776550948e-08	27044
APH1A	6.3631213491601e-51	0.27090679181865	0.125	0.035	2.16511567026522e-46	51107
SREBF2	1.1058941278134e-11	0.270900376138183	0.48	0.361	3.76291535929788e-07	6721
FZD5	1.8681163195652e-59	0.270890240108815	0.185	0.058	6.35645258895253e-55	7855
GNS	4.92142448799366e-41	0.270843534747943	0.163	0.059	1.67456389628472e-36	2799
ZDHHC9	3.27064071242063e-45	0.270820206757083	0.182	0.066	1.11286820880824e-40	51114
EPG5	7.59688526459189e-25	0.270735292013145	0.296	0.165	2.58491618013003e-20	57724
ADSL	5.58684367897281e-72	0.27069360874471	0.169	0.045	1.90097943020729e-67	158
CHERP	3.14853968946711e-27	0.270612380493196	0.159	0.069	1.07132211473808e-22	10523
EDF1	9.97488032144606e-24	0.270372579083356	0.288	0.16	3.39405277817524e-19	8721
MRPS18B	5.45152116057827e-66	0.270110686240276	0.154	0.041	1.85493459009836e-61	28973
PRR3	1.61911281421387e-49	0.270107406512734	0.116	0.031	5.5091932616441e-45	80742
SOAT1	4.31960679483475e-44	0.27005013180921	0.302	0.137	1.46978940801047e-39	6646
DUSP12	4.57472072097634e-82	0.269981591368825	0.107	0.019	1.55659447251941e-77	11266
PAQR9	3.34933007528798e-56	0.269788523293117	0.14	0.039	1.13964305141749e-51	344838
PKNOX1	1.79202142316092e-36	0.26976575868307	0.274	0.13	6.09753209444734e-32	5316
SAP130	1.85343608469977e-35	0.269718627156993	0.255	0.119	6.30650162179944e-31	79595
