#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1905952	regulation of lipid localization	22/783	185/18903	8.78798246343539e-06	0.00034811749887415	0.000292808413998166	ACSL1/ABCB4/SCP2/ABCA8/ACACB/CRP/PPARA/ABCG5/ABCG8/CYP4A11/ACSL5/PON1/PLIN2/LIPG/CRY2/EEPD1/OSBPL11/TTC39B/CRY1/ABCA1/PRKN/ABCA5	22
BP	GO:0070542	response to fatty acid	12/783	63/18903	8.94611083096337e-06	0.000351546371213537	0.000295692505360263	FOXO1/ACSL1/ASS1/CPS1/FOXO3/HMGCS2/PID1/LDLR/PDK4/PON1/CAT/AKR1C4	12
BP	GO:0006090	pyruvate metabolic process	16/783	108/18903	9.30814543561917e-06	0.0003628699236489	0.000305216966038473	PCK1/PRKAG2/SDS/SLC4A4/FBP1/ALDOB/PFKFB1/ZBTB20/IGF1/STAT3/PPARA/PGM1/PDK4/DHTKD1/LDHB/PC	16
BP	GO:0042572	retinol metabolic process	11/783	54/18903	1.07632664648815e-05	0.000416292636814946	0.000350151851426938	CYP2C8/CYP3A4/ADH4/CYP2C18/CYP3A5/ALDH1A2/ADH1B/HSD17B6/ALDH1A1/ADH6/RDH16	11
BP	GO:0009159	deoxyribonucleoside monophosphate catabolic process	6/783	14/18903	1.11843352470023e-05	0.000425296118993831	0.000357724855788357	GDA/UPB1/XDH/DPYS/DPYD/UPP2	6
BP	GO:0043650	dicarboxylic acid biosynthetic process	6/783	14/18903	1.11843352470023e-05	0.000425296118993831	0.000357724855788357	KMO/GOT1/ACMSD/MTHFD1/KYNU/GLS2	6
BP	GO:0005977	glycogen metabolic process	13/783	75/18903	1.12558011948693e-05	0.000425296118993831	0.000357724855788357	PRKAG2/GBE1/LEPR/IGF1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/GABARAPL1/IL6ST/ACADM	13
BP	GO:0001523	retinoid metabolic process	14/783	87/18903	1.27112168570122e-05	0.000476622116043085	0.00040089615238066	CYP2C8/CYP3A4/ADH4/CYP2C18/CYP3A5/ALDH1A2/BCO2/ADH1B/ALDH8A1/HSD17B6/ALDH1A1/ADH6/AKR1C4/RDH16	14
BP	GO:0006073	cellular glucan metabolic process	13/783	76/18903	1.30703932005068e-05	0.000482720085720973	0.000406025273541664	PRKAG2/GBE1/LEPR/IGF1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/GABARAPL1/IL6ST/ACADM	13
BP	GO:0044042	glucan metabolic process	13/783	76/18903	1.30703932005068e-05	0.000482720085720973	0.000406025273541664	PRKAG2/GBE1/LEPR/IGF1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/GABARAPL1/IL6ST/ACADM	13
BP	GO:0048545	response to steroid hormone	32/783	339/18903	1.33345070511033e-05	0.000488799243544922	0.000411138571685629	ESR1/GHR/TAT/PCK1/ASS1/ERRFI1/CPS1/PFKFB1/ARG1/SRD5A2/GOT1/SRD5A1/BCKDHB/NR3C2/FOXO3/HMGCS2/ABHD2/AR/PPARA/CYP7B1/POR/AGL/FOS/PLPP1/CRY2/PER1/MAOB/ESRRG/ACVR1/CRY1/KLF9/IGFBP2	32
BP	GO:0006112	energy reserve metabolic process	14/783	88/18903	1.45483875533675e-05	0.000529345775275119	0.000445243049878888	PRKAG2/GBE1/LEPR/IGF1/GYS2/SORBS1/UGP2/PID1/ENPP1/AGL/PPP1R3B/GABARAPL1/IL6ST/ACADM	14
BP	GO:0042632	cholesterol homeostasis	15/783	100/18903	1.51030676566846e-05	0.000545487267129666	0.000458819973316462	ABCB11/INSIG1/EPHX2/CYP7B1/RORA/ABCG5/ABCG8/LDLR/MTTP/LIPG/TTC39B/TSKU/CYP39A1/ABCA1/ABCA5	15
BP	GO:0006633	fatty acid biosynthetic process	20/783	164/18903	1.53265340315753e-05	0.000549517774913124	0.000462210111977973	CYP2C8/CYP3A4/CYP2C9/ACSM2B/ACSM2A/PRKAG2/INSIG1/ACACB/CYP2E1/ABHD2/ACSM5/ELOVL6/MGLL/RGN/PDK4/CBR4/ACADL/LIPG/ABCD3/QKI	20
BP	GO:0072593	reactive oxygen species metabolic process	25/783	235/18903	1.58153062558974e-05	0.00056293321977513	0.000473494104152534	FOXO1/SLC1A1/BCO2/XDH/GCH1/FOXO3/CRP/PON3/PPARA/PID1/PDK4/IMMP2L/HP/SOD2/FANCC/MAOB/NNT/RAB27A/CAT/NFE2L2/PTK2B/GLS2/GADD45A/ACOX1/PRKN	25
BP	GO:0031960	response to corticosteroid	20/783	165/18903	1.67761314334122e-05	0.000592837105042595	0.000498646844953752	GHR/TAT/PCK1/ASS1/ERRFI1/CPS1/PFKFB1/ARG1/GOT1/SRD5A1/BCKDHB/FOXO3/HMGCS2/POR/AGL/FOS/MAOB/ACVR1/KLF9/IGFBP2	20
BP	GO:0055092	sterol homeostasis	15/783	101/18903	1.70691814545117e-05	0.000598884423604009	0.00050373336247337	ABCB11/INSIG1/EPHX2/CYP7B1/RORA/ABCG5/ABCG8/LDLR/MTTP/LIPG/TTC39B/TSKU/CYP39A1/ABCA1/ABCA5	15
BP	GO:0006690	icosanoid metabolic process	17/783	126/18903	1.75870453117741e-05	0.000612677777102372	0.000515335220968372	CYP2C8/CYP2B6/CYP2C9/CYP2C19/CYP2C18/CYP2A7/CYP2A6/CYP2E1/MGLL/HPGD/PTGR1/CYP4A11/FAAH2/CYP4F3/ACOX1/CES2/AKR1C4	17
BP	GO:0008209	androgen metabolic process	8/783	30/18903	2.17331805919143e-05	0.000751784387799175	0.000632340502766964	ESR1/CYP3A4/SRD5A2/SRD5A1/HSD17B6/HSD17B4/HSD17B7/AKR1C4	8
BP	GO:1905039	carboxylic acid transmembrane transport	19/783	155/18903	2.3104268171699e-05	0.000793623533282416	0.000667532223584237	ACSL1/SLC7A2/SLC38A4/SLC1A1/SLC23A2/ARG1/SLC13A5/SLC1A2/SLC25A18/SLC25A15/ACSL5/SLC27A5/MPC1/ABCD3/SLC38A2/ABCB1/SLC6A13/SLC6A1/SLC25A13	19
BP	GO:1903825	organic acid transmembrane transport	19/783	156/18903	2.53085332737079e-05	0.000863302190558704	0.000726140300433507	ACSL1/SLC7A2/SLC38A4/SLC1A1/SLC23A2/ARG1/SLC13A5/SLC1A2/SLC25A18/SLC25A15/ACSL5/SLC27A5/MPC1/ABCD3/SLC38A2/ABCB1/SLC6A13/SLC6A1/SLC25A13	19
BP	GO:0006544	glycine metabolic process	6/783	16/18903	2.77723384947153e-05	0.00093081866017715	0.00078292971909723	BAAT/GLYAT/HAO1/SHMT1/RIDA/AGXT2	6
BP	GO:0006555	methionine metabolic process	6/783	16/18903	2.77723384947153e-05	0.00093081866017715	0.00078292971909723	BHMT/MSRA/MTHFD2L/MTHFD1/BHMT2/MAT1A	6
BP	GO:0003298	physiological muscle hypertrophy	8/783	31/18903	2.82353380224746e-05	0.00093081866017715	0.00078292971909723	ADRA1A/SORBS2/PDLIM5/IGF1/PPARA/HAMP/AKAP6/AKAP13	8
BP	GO:0003301	physiological cardiac muscle hypertrophy	8/783	31/18903	2.82353380224746e-05	0.00093081866017715	0.00078292971909723	ADRA1A/SORBS2/PDLIM5/IGF1/PPARA/HAMP/AKAP6/AKAP13	8
BP	GO:0061049	cell growth involved in cardiac muscle cell development	8/783	31/18903	2.82353380224746e-05	0.00093081866017715	0.00078292971909723	ADRA1A/SORBS2/PDLIM5/IGF1/PPARA/HAMP/AKAP6/AKAP13	8
BP	GO:0046209	nitric oxide metabolic process	13/783	82/18903	3.03764098297202e-05	0.000994726167223905	0.000836683568994048	ASS1/CPS1/GCH1/ASL/RGN/HSP90AA1/POR/RORA/NOS1AP/SOD2/ATP2B4/PTK2B/AGXT2	13
BP	GO:2001057	reactive nitrogen species metabolic process	13/783	83/18903	3.46723321204434e-05	0.00112788407533522	0.000948685281092649	ASS1/CPS1/GCH1/ASL/RGN/HSP90AA1/POR/RORA/NOS1AP/SOD2/ATP2B4/PTK2B/AGXT2	13
BP	GO:0009069	serine family amino acid metabolic process	9/783	41/18903	3.64153701636494e-05	0.00117679143581478	0.000989822215320803	SDS/BAAT/CTH/GLYAT/HAO1/SHMT1/MTHFD1/RIDA/AGXT2	9
BP	GO:0014850	response to muscle activity	7/783	24/18903	3.7991652291517e-05	0.00121970585657472	0.00102591837113316	PPARGC1A/SRD5A1/ABCG5/ABCG8/CAPN3/SLC38A2/TNS2	7
BP	GO:0009267	cellular response to starvation	20/783	175/18903	3.96432539021541e-05	0.00126446534524273	0.00106356644952806	FOXO1/PCK1/PRKAG2/RNF152/SRD5A1/FOXO3/MAP3K5/MFSD2A/SIK2/TNRC6A/PPARA/PDK4/FOS/ATF3/PLIN2/GABARAPL1/CLEC16A/NFE2L2/SLC38A2/CPEB4	20
BP	GO:0048732	gland development	37/783	441/18903	3.99585253850908e-05	0.00126629855930043	0.00106510840160598	ESR1/PCK1/UPB1/BAAT/ASS1/NFIB/CPS1/ALDH1A2/XDH/FGL1/ARG1/CPB2/EGFR/SRD5A1/HMGCS2/CADM1/AR/RGN/NRG1/CYP7B1/ACAT1/HAMP/NTN1/TGFBR3/MAP2K1/PBX1/SOD2/PTPN3/TGM2/JUN/HPN/FPGS/NOTCH2/CDH1/ACADM/OTC/ID2	37
BP	GO:0015918	sterol transport	17/783	135/18903	4.3446145803579e-05	0.00136799659094346	0.00115064859837414	ABCB4/SCP2/ABCA8/OSBPL9/ABCG5/ABCG8/LDLR/PON1/SYT7/MTTP/LIPG/EEPD1/OSBPL11/TTC39B/TSKU/ABCA1/ABCA5	17
BP	GO:1901654	response to ketone	22/783	205/18903	4.40134441396823e-05	0.00137703208671414	0.00115824852999164	TAT/PCK1/FBP1/ASS1/ABCB4/ERRFI1/CPS1/ARG1/SRD5A2/SRD5A1/FOXO3/HMGCS2/ABHD2/AR/POR/F5/ADCY1/TGFBR3/FOS/CDA/MAOB/KLF9	22
BP	GO:0006568	tryptophan metabolic process	5/783	11/18903	4.51576140664082e-05	0.00138633875183873	0.0011660765474385	KMO/TDO2/ACMSD/IDO2/KYNU	5
BP	GO:0007494	midgut development	5/783	11/18903	4.51576140664082e-05	0.00138633875183873	0.0011660765474385	ASS1/CPS1/ALDH1A2/HMGCS2/OTC	5
BP	GO:0070189	kynurenine metabolic process	5/783	11/18903	4.51576140664082e-05	0.00138633875183873	0.0011660765474385	KMO/TDO2/IDO2/ALDH8A1/KYNU	5
BP	GO:0000096	sulfur amino acid metabolic process	8/783	33/18903	4.61744589109341e-05	0.00140875119360564	0.00118492808908412	BHMT/CTH/CPS1/MSRA/MTHFD2L/MTHFD1/BHMT2/MAT1A	8
BP	GO:0070988	demethylation	12/783	74/18903	4.84785199458425e-05	0.00146991660477764	0.00123637550869027	CYP2C8/CYP3A4/CYP2C9/CYP3A5/CYP3A43/UTY/POR/A1CF/PHF8/KDM4B/USP9X/UBE2B	12
BP	GO:0071548	response to dexamethasone	9/783	43/18903	5.44237006521162e-05	0.00164005654971285	0.00137948353283536	TAT/PCK1/ASS1/ERRFI1/CPS1/ARG1/SRD5A1/FOXO3/POR	9
BP	GO:0003300	cardiac muscle hypertrophy	14/783	99/18903	5.64466313197086e-05	0.00169064544538054	0.00142203483908765	ADRA1A/FOXO1/ERRFI1/SORBS2/MLIP/PDLIM5/IGF1/PPARA/HAMP/ATP2B4/AKAP6/AKAP13/TNFRSF1B/IL6ST	14
BP	GO:0042558	pteridine-containing compound metabolic process	8/783	34/18903	5.82060070452152e-05	0.0017327751915521	0.00145747098980842	GCH1/ALDH1L1/SHMT1/MTHFD2L/MTHFD1/MTHFS/PTS/FPGS	8
BP	GO:0009125	nucleoside monophosphate catabolic process	6/783	18/18903	5.99572846786996e-05	0.00175303679965341	0.00147451342333268	GDA/UPB1/XDH/DPYS/DPYD/UPP2	6
BP	GO:0046653	tetrahydrofolate metabolic process	6/783	18/18903	5.99572846786996e-05	0.00175303679965341	0.00147451342333268	GCH1/ALDH1L1/SHMT1/MTHFD2L/MTHFD1/MTHFS	6
BP	GO:0051917	regulation of fibrinolysis	6/783	18/18903	5.99572846786996e-05	0.00175303679965341	0.00147451342333268	SERPINE1/PLG/CPB2/F11/HRG/KLKB1	6
BP	GO:0032872	regulation of stress-activated MAPK cascade	21/783	195/18903	6.19100732115533e-05	0.00179942177287071	0.00151352872846681	FOXO1/XDH/EGFR/MAP3K5/SH3RF1/DUSP10/GADD45G/MAP2K1/TPD52L1/STK3/HIPK3/PER1/DUSP16/PTK2B/DUSP1/GADD45A/HIPK2/DIXDC1/PRKN/ULK4/DAB2IP	21
BP	GO:0046700	heterocycle catabolic process	38/783	468/18903	6.37799606637141e-05	0.00184286568694214	0.00155007025142463	PDE7B/GDA/KMO/UPB1/TDO2/XDH/CYP2A6/CPEB3/DPYS/ERN1/ACMSD/ALDH1L1/IDO2/PON3/RGN/TNRC6A/SUCLG2/SLCO2B1/ACAT1/CECR2/ENPP1/RIDA/SLCO1B1/NOCT/DPYD/MTHFS/TENT5A/A1CF/DERA/CDA/UPP2/TUT7/SAMD4A/CTIF/NFE2L2/KYNU/TNFRSF1B/ABCC2	38
BP	GO:0009164	nucleoside catabolic process	7/783	26/18903	6.71609654447317e-05	0.00192920855125452	0.00162269491763972	GDA/UPB1/XDH/DPYD/DERA/CDA/UPP2	7
BP	GO:0009165	nucleotide biosynthetic process	28/783	304/18903	7.00557779775685e-05	0.00200066268270823	0.00168279638042813	ACSL1/PRKAG2/PPARGC1A/KMO/NNMT/ACACB/NAMPT/PAPSS2/ACMSD/SHMT1/IDO2/ELOVL6/MTHFD2L/PPARA/MTHFD1/ADK/ACAT1/PID1/ADCY1/ACSL5/PDK4/CTPS1/CDA/UPP2/PANK1/KYNU/ADCY10/SLC25A13	28
BP	GO:0007584	response to nutrient	18/783	154/18903	7.08512807135307e-05	0.002011684918294	0.00169206739763071	ACSL1/ASS1/ALDH1A2/ARG1/BCKDHB/HMGCS2/POR/F5/ABCG5/HAMP/ABCG8/AGL/LIPG/SOD2/CAT/KYNU/OTC/IGFBP2	18
BP	GO:0000038	very long-chain fatty acid metabolic process	8/783	35/18903	7.27345602198662e-05	0.00205328827471254	0.00172706079166954	ACSL1/SLC27A2/ELOVL6/SLC27A5/HSD17B4/ABCD3/ACOX1/ACOX2	8
BP	GO:0046328	regulation of JNK cascade	17/783	141/18903	7.5656748316856e-05	0.00209717500579007	0.00176397477664281	EGFR/MAP3K5/SH3RF1/DUSP10/GADD45G/TPD52L1/STK3/HIPK3/PER1/DUSP16/PTK2B/GADD45A/HIPK2/DIXDC1/PRKN/ULK4/DAB2IP	17
BP	GO:0007568	aging	19/783	169/18903	7.67058125279913e-05	0.00209717500579007	0.00176397477664281	ADRA1A/KMO/ASS1/ARG1/FOXO3/SLC1A2/RGN/IGFBP1/HAMP/FOS/RNF165/SOD2/SERPING1/CAT/NFE2L2/MME/GFRA1/TNFRSF1B/IGFBP2	19
BP	GO:0016052	carbohydrate catabolic process	18/783	155/18903	7.71246108285166e-05	0.00209717500579007	0.00176397477664281	PRKAG2/SLC4A4/FBP1/ALDOB/PFKFB1/ZBTB20/IGF1/STAT3/PPARA/PGM1/AGL/DERA/DHTKD1/PPP1R3B/SCARB2/GABARAPL1/TKFC/RBKS	18
BP	GO:0032368	regulation of lipid transport	18/783	155/18903	7.71246108285166e-05	0.00209717500579007	0.00176397477664281	ACSL1/ABCB4/SCP2/ABCA8/PPARA/ABCG5/ABCG8/CYP4A11/ACSL5/PON1/LIPG/CRY2/EEPD1/TTC39B/CRY1/ABCA1/PRKN/ABCA5	18
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	21/783	198/18903	7.7275174250595e-05	0.00209717500579007	0.00176397477664281	FOXO1/XDH/EGFR/MAP3K5/SH3RF1/DUSP10/GADD45G/MAP2K1/TPD52L1/STK3/HIPK3/PER1/DUSP16/PTK2B/DUSP1/GADD45A/HIPK2/DIXDC1/PRKN/ULK4/DAB2IP	21
BP	GO:1901293	nucleoside phosphate biosynthetic process	28/783	306/18903	7.85151836113918e-05	0.00209717500579007	0.00176397477664281	ACSL1/PRKAG2/PPARGC1A/KMO/NNMT/ACACB/NAMPT/PAPSS2/ACMSD/SHMT1/IDO2/ELOVL6/MTHFD2L/PPARA/MTHFD1/ADK/ACAT1/PID1/ADCY1/ACSL5/PDK4/CTPS1/CDA/UPP2/PANK1/KYNU/ADCY10/SLC25A13	28
BP	GO:0014897	striated muscle hypertrophy	14/783	102/18903	7.87640615020883e-05	0.00209717500579007	0.00176397477664281	ADRA1A/FOXO1/ERRFI1/SORBS2/MLIP/PDLIM5/IGF1/PPARA/HAMP/ATP2B4/AKAP6/AKAP13/TNFRSF1B/IL6ST	14
BP	GO:0005978	glycogen biosynthetic process	9/783	45/18903	7.94125714733209e-05	0.00209717500579007	0.00176397477664281	GBE1/IGF1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/ACADM	9
BP	GO:0009250	glucan biosynthetic process	9/783	45/18903	7.94125714733209e-05	0.00209717500579007	0.00176397477664281	GBE1/IGF1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/ACADM	9
BP	GO:0009262	deoxyribonucleotide metabolic process	9/783	45/18903	7.94125714733209e-05	0.00209717500579007	0.00176397477664281	GDA/UPB1/XDH/DPYS/SHMT1/ADK/DPYD/DERA/UPP2	9
BP	GO:0019692	deoxyribose phosphate metabolic process	9/783	45/18903	7.94125714733209e-05	0.00209717500579007	0.00176397477664281	GDA/UPB1/XDH/DPYS/SHMT1/ADK/DPYD/DERA/UPP2	9
BP	GO:1900744	regulation of p38MAPK cascade	9/783	45/18903	7.94125714733209e-05	0.00209717500579007	0.00176397477664281	XDH/MAP3K5/DUSP10/GADD45G/PER1/DUSP1/GADD45A/ULK4/DAB2IP	9
BP	GO:0034637	cellular carbohydrate biosynthetic process	12/783	78/18903	8.24699902484428e-05	0.00214525634527968	0.00180441692851507	PCK1/FBP1/GBE1/IGF1/GOT1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/ACADM	12
BP	GO:1901568	fatty acid derivative metabolic process	12/783	78/18903	8.24699902484428e-05	0.00214525634527968	0.00180441692851507	ACSL1/ACSM2A/HMGCS2/ELOVL6/HPGD/PTGR1/ACAT1/CYP4A11/ACSL5/SLC27A5/HSD17B4/CYP4F3	12
BP	GO:0051591	response to cAMP	13/783	90/18903	8.2543454653473e-05	0.00214525634527968	0.00180441692851507	FBP1/ASS1/CPS1/PFKFB1/SRD5A1/BCKDHB/HMGCS2/AQP9/RAPGEF2/FOS/PER1/PTK2B/AKAP6	13
BP	GO:0048588	developmental cell growth	23/783	229/18903	8.3610377875075e-05	0.00216154829538089	0.00181812040531673	ADRA1A/SORBS2/SLC23A2/PDLIM5/IGF1/HSP90AA1/PPARA/HAMP/CYFIP2/NTN1/RAPH1/SYT17/SEMA5A/AKAP6/AKAP13/CDH1/MACF1/SHTN1/SPAG9/SEMA6D/PRKN/IFRD1/USP9X	23
BP	GO:0006760	folic acid-containing compound metabolic process	7/783	27/18903	8.74452943292504e-05	0.00224885489918994	0.0018915556916082	GCH1/ALDH1L1/SHMT1/MTHFD2L/MTHFD1/MTHFS/FPGS	7
BP	GO:0014896	muscle hypertrophy	14/783	104/18903	9.7595702555506e-05	0.00249674673161523	0.00210006234390318	ADRA1A/FOXO1/ERRFI1/SORBS2/MLIP/PDLIM5/IGF1/PPARA/HAMP/ATP2B4/AKAP6/AKAP13/TNFRSF1B/IL6ST	14
BP	GO:0009308	amine metabolic process	15/783	117/18903	9.81010014661523e-05	0.00249674673161523	0.00210006234390318	BHMT/KMO/NNMT/SLC1A1/TDO2/GCH1/ACMSD/IDO2/DMGDH/PAH/ATP2B4/MAOB/KYNU/PRKN/SAT1	15
BP	GO:0038066	p38MAPK cascade	10/783	57/18903	0.000103605621896706	0.0026232516224568	0.00220646807349197	XDH/MAP3K5/DUSP10/GADD45G/PER1/DUSP1/GADD45A/ULK4/MAP3K20/DAB2IP	10
BP	GO:0060416	response to growth hormone	8/783	37/18903	0.000110879591921804	0.00279302848984564	0.00234927070603552	GHR/ASS1/CPS1/SRD5A1/HMGCS2/STAT3/PIK3R1/JAK1	8
BP	GO:0010611	regulation of cardiac muscle hypertrophy	11/783	69/18903	0.000116555466185848	0.00288252293563111	0.00242454622885996	ADRA1A/FOXO1/ERRFI1/MLIP/IGF1/PPARA/HAMP/ATP2B4/AKAP6/TNFRSF1B/IL6ST	11
BP	GO:0006525	arginine metabolic process	6/783	20/18903	0.000116596458228325	0.00288252293563111	0.00242454622885996	ASS1/ARG1/ASL/ATP2B4/SLC39A8/OTC	6
BP	GO:0033762	response to glucagon	6/783	20/18903	0.000116596458228325	0.00288252293563111	0.00242454622885996	ASS1/CPS1/PFKFB1/ARG1/HMGCS2/CRY1	6
BP	GO:0006586	indolalkylamine metabolic process	5/783	13/18903	0.000117366569040355	0.00288252293563111	0.00242454622885996	KMO/TDO2/ACMSD/IDO2/KYNU	5
BP	GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process	5/783	13/18903	0.000117366569040355	0.00288252293563111	0.00242454622885996	UPB1/DPYS/SHMT1/DPYD/UPP2	5
BP	GO:0015718	monocarboxylic acid transport	15/783	119/18903	0.000119122705824675	0.00291109816423284	0.00244858141064073	ABCB11/ABCB4/AQP9/SLCO2B1/SLC27A5/SLCO1B1/MPC1/SLC10A1/ABCD3/SLC6A13/SLC51A/ABCC2/AKR1C4/ABCG2/SLC10A7	15
BP	GO:0006826	iron ion transport	10/783	58/18903	0.000120603548006284	0.00293269617726171	0.0024667479203995	CP/SLC39A14/HRG/HPX/HAMP/TFR2/STEAP3/SLC25A37/SLC39A8/FLVCR2	10
BP	GO:0051289	protein homotetramerization	10/783	59/18903	0.000139898243397615	0.00338512399787726	0.00284729377928773	UPB1/CTH/ALDH1A2/TDO2/ACACB/SHMT1/MAT1A/CBR4/SOD2/CRYZ	10
BP	GO:0009264	deoxyribonucleotide catabolic process	7/783	29/18903	0.000142972441558419	0.00342575918504855	0.00288147282730061	GDA/UPB1/XDH/DPYS/DPYD/DERA/UPP2	7
BP	GO:0046386	deoxyribose phosphate catabolic process	7/783	29/18903	0.000142972441558419	0.00342575918504855	0.00288147282730061	GDA/UPB1/XDH/DPYS/DPYD/DERA/UPP2	7
BP	GO:0031099	regeneration	20/783	192/18903	0.000145307352502017	0.00346480444412577	0.00291431455580183	BAAT/NNMT/PFKFB1/PLG/CPB2/IGF1/RGN/IGFBP1/HAMP/DUSP10/TGFBR3/MAP2K1/CAPN3/PTPN3/JUN/FPGS/LPIN1/LARGE1/IFRD1/TEC	20
BP	GO:0044106	cellular amine metabolic process	14/783	108/18903	0.000147254285364613	0.00347746658514894	0.00292496492943374	BHMT/KMO/NNMT/SLC1A1/TDO2/GCH1/ACMSD/IDO2/PAH/ATP2B4/MAOB/KYNU/PRKN/SAT1	14
BP	GO:0062014	negative regulation of small molecule metabolic process	14/783	108/18903	0.000147254285364613	0.00347746658514894	0.00292496492943374	INSIG1/FBP1/ACACB/LEPR/ACMSD/STAT3/MFSD2A/PPARA/PID1/FMO4/ACADL/CDA/ATP2B4/CRY1	14
BP	GO:0009067	aspartate family amino acid biosynthetic process	6/783	21/18903	0.000157542473112164	0.00370262501400454	0.00311435007285441	BHMT/AASS/GOT1/MTHFD2L/MTHFD1/BHMT2	6
BP	GO:0019748	secondary metabolic process	10/783	60/18903	0.000161732028140332	0.00376927634816319	0.00317041180921921	CYP3A4/CYP3A5/CYP2A7/CYP2A6/ACMSD/PON3/CBR4/RAPGEF2/NFE2L2/AKR1C4	10
BP	GO:0010565	regulation of cellular ketone metabolic process	16/783	136/18903	0.000162922047713523	0.00376927634816319	0.00317041180921921	BHMT/PRKAG2/ABCB11/INSIG1/PPARGC1A/ACACB/LONP2/ACMSD/MFSD2A/RGN/PPARA/PDK4/FMO4/ACADL/ATP2B4/H6PD	16
BP	GO:0006730	one-carbon metabolic process	8/783	39/18903	0.00016421521549408	0.00376927634816319	0.00317041180921921	ALDH1L1/SHMT1/MTHFD2L/CA5A/MTHFD1/MAT1A/MTHFS/FPGS	8
BP	GO:0032373	positive regulation of sterol transport	8/783	39/18903	0.00016421521549408	0.00376927634816319	0.00317041180921921	ABCB4/SCP2/ABCA8/PON1/LIPG/EEPD1/ABCA1/ABCA5	8
BP	GO:0032376	positive regulation of cholesterol transport	8/783	39/18903	0.00016421521549408	0.00376927634816319	0.00317041180921921	ABCB4/SCP2/ABCA8/PON1/LIPG/EEPD1/ABCA1/ABCA5	8
BP	GO:0014743	regulation of muscle hypertrophy	11/783	72/18903	0.000172566517004596	0.00394254293733292	0.00331614971477621	ADRA1A/FOXO1/ERRFI1/MLIP/IGF1/PPARA/HAMP/ATP2B4/AKAP6/TNFRSF1B/IL6ST	11
BP	GO:0006000	fructose metabolic process	5/783	14/18903	0.00017635669892555	0.00397368855560689	0.00334234690141373	FBP1/ALDOB/PFKFB1/TKFC/PFKFB3	5
BP	GO:0009158	ribonucleoside monophosphate catabolic process	5/783	14/18903	0.00017635669892555	0.00397368855560689	0.00334234690141373	GDA/UPB1/XDH/DPYS/DPYD	5
BP	GO:0046049	UMP metabolic process	5/783	14/18903	0.00017635669892555	0.00397368855560689	0.00334234690141373	UPB1/DPYS/DPYD/CDA/UPP2	5
BP	GO:1902893	regulation of miRNA transcription	10/783	61/18903	0.000186365078972183	0.00416615988422848	0.0035042382876729	NFIB/TEAD1/FOXO3/STAT3/PPARA/FOS/SMAD1/MRTFB/JUN/ATOH8	10
BP	GO:0030195	negative regulation of blood coagulation	9/783	50/18903	0.000186595108821308	0.00416615988422848	0.0035042382876729	SERPINE1/PLG/CPB2/PROS1/F11/HRG/FGG/KLKB1/SERPING1	9
BP	GO:0120162	positive regulation of cold-induced thermogenesis	13/783	98/18903	0.000199224293600611	0.00442800782880633	0.00372448369793949	ACSL1/PPARGC1A/LEPR/ELOVL6/ADIPOR2/GADD45G/ACADL/GRB10/PDGFC/IL4R/DECR1/ESRRG/LPIN1	13
BP	GO:0009129	pyrimidine nucleoside monophosphate metabolic process	6/783	22/18903	0.000209072632751338	0.00462596744177735	0.00389099138714557	UPB1/DPYS/SHMT1/DPYD/CDA/UPP2	6
BP	GO:0061614	miRNA transcription	10/783	62/18903	0.000214076054375257	0.00471543309009534	0.00396624268785878	NFIB/TEAD1/FOXO3/STAT3/PPARA/FOS/SMAD1/MRTFB/JUN/ATOH8	10
BP	GO:1900047	negative regulation of hemostasis	9/783	51/18903	0.000218359140170549	0.00478830400231133	0.004027535832563	SERPINE1/PLG/CPB2/PROS1/F11/HRG/FGG/KLKB1/SERPING1	9
BP	GO:0071248	cellular response to metal ion	20/783	198/18903	0.000220138032062775	0.00479913187882806	0.00403664337056406	FBP1/DLG2/SLC1A1/SLC13A5/EGFR/GPLD1/CPNE8/ADCY1/SYT17/FOS/MT2A/TFR2/SYT7/CAPN3/MT1X/NFE2L2/JUN/CDH1/MT1E/PRKN	20
BP	GO:0044264	cellular polysaccharide metabolic process	13/783	99/18903	0.000220806963480281	0.00479913187882806	0.00403664337056406	PRKAG2/GBE1/LEPR/IGF1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/GABARAPL1/IL6ST/ACADM	13
BP	GO:0034656	nucleobase-containing small molecule catabolic process	7/783	31/18903	0.000224098516375481	0.00483767711847268	0.00406906452297387	GDA/UPB1/XDH/DPYD/DERA/CDA/UPP2	7
